GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G60060,0.198769832345296,AT1G60060,1,1,protein_coding,na
AT2G01880,0.198699794841248,PAP7,2,-1,protein_coding,na
AT2G38920,0.198404192404088,RF178,2,-1,protein_coding,na
AT1G66540,0.198359490873944,AT1G66540,1,1,protein_coding,na
AT1G49520,0.198139099302713,AT1G49520,1,1,protein_coding,na
AT1G23020,0.197596358343639,FRO3,1,-1,protein_coding,na
AT4G16860,0.197548196604013,RPP4,4,-1,protein_coding,na
AT3G19380,0.197486552338718,PUB25,3,-1,protein_coding,na
AT2G39260,0.197430327374919,UPF2,2,-1,protein_coding,na
AT1G59750,0.197248547687837,ARF1,1,1,transcription_factor,ARF
AT4G02260,0.197074744177513,RSH1,4,1,protein_coding,na
AT1G31930,0.197035393273921,XLG3,1,1,protein_coding,na
AT1G69420,0.196918334406343,PAT22,1,1,protein_coding,na
AT4G17900,0.19679994290191,AT4G17900,4,1,protein_coding,na
AT2G46530,0.196785317242255,ARF11,2,1,transcription_factor,ARF
AT1G03370,0.196517460958808,AT1G03370,1,1,protein_coding,na
AT1G64570,0.19642330581227,DUO3,1,1,protein_coding,na
AT1G26890,0.196093342309589,AT1G26890,1,1,protein_coding,na
AT4G10920,0.196073074395481,KELP,4,-1,protein_coding,na
AT1G48600,0.196025914228842,NMT2,1,1,protein_coding,na
AT4G36520,0.195271096959485,AT4G36520,4,-1,protein_coding,na
AT4G11270,0.195101000520754,AT4G11270,4,1,protein_coding,na
AT1G31360,0.195031236947488,RECQL2,1,1,protein_coding,na
AT4G24150,0.194141572166673,GRF8,4,1,transcription_factor,GRF
AT2G24130,0.193903133343622,AT2G24130,2,1,protein_coding,na
AT4G03480,0.193755325961204,AT4G03480,4,-1,protein_coding,na
AT4G30710,0.193715620387146,AUG8,4,-1,protein_coding,na
AT1G08620,0.193160164119847,PKDM7D,1,1,transcription_factor,JUMONJI
AT1G58270,0.193159025058795,ZW9,1,-1,protein_coding,na
AT2G36950,0.192405001891778,HIPP05,2,1,protein_coding,na
AT3G08860,0.192365938625893,PYD4,3,-1,protein_coding,na
AT5G06160,0.192139110252994,ATO,5,-1,transcription_factor,C2H2
AT3G21800,0.192136268061505,UGT71B8,3,-1,protein_coding,na
AT1G52315,0.191954349635441,AT1G52315,1,1,protein_coding,na
AT4G34920,0.19184706074637,AT4G34920,4,1,protein_coding,na
AT5G01550,0.191413076188279,LECRKA4.2,5,-1,protein_coding,na
AT2G45890,0.191344544261618,ROPGEF4,2,1,protein_coding,na
AT1G19220,0.191144273277054,ARF19,1,-1,transcription_factor,ARF
AT3G56660,0.190517451262353,BZIP49,3,-1,transcription_factor,bZIP
AT4G05160,0.189736513599771,4CLL7,4,1,protein_coding,na
AT1G11410,0.189694607503915,AT1G11410,1,1,protein_coding,na
AT1G08140,0.189238087023784,CHX6A,1,-1,protein_coding,na
AT4G38550,0.189212045026088,AT4G38550,4,1,protein_coding,na
AT4G37900,0.189185686835336,GRDP2,4,-1,protein_coding,na
AT2G10975,0.188998116605961,AT2G10975,2,1,protein_coding,na
AT4G32440,0.188953810869466,AT4G32440,4,1,protein_coding,na
AT2G24610,0.188788723934671,ATCNGC14,2,1,protein_coding,na
AT5G07360,0.188727075391172,AT5G07360,5,-1,protein_coding,na
AT1G52415,0.188649037672222,AT1G52415,1,1,protein_coding,na
AT3G28040,0.188492053359097,AT3G28040,3,1,protein_coding,na
AT1G06020,0.18840588669752,AT1G06020,1,1,protein_coding,na
AT4G11890,0.188368162676328,AT4G11890,4,1,protein_coding,na
AT5G09440,0.18836813705735,EXL4,5,1,protein_coding,na
AT1G11560,0.187963700288785,OST3A,1,1,protein_coding,na
AT3G09540,0.187957027997442,AT3G09540,3,-1,protein_coding,na
AT4G14440,0.187940382555704,ECI3,4,-1,protein_coding,na
AT1G24070,0.187837730340614,CSLA10,1,-1,protein_coding,na
AT3G21340,0.187786769926686,AT3G21340,3,-1,protein_coding,na
AT3G07520,0.187708962358298,GLR1.4,3,-1,protein_coding,na
AT1G50040,0.187691306020609,AT1G50040,1,1,protein_coding,na
AT2G18969,0.187623260987082,AT2G18969,2,-1,protein_coding,na
AT1G48760,0.187513403522896,DELTA-ADR,1,-1,protein_coding,na
AT1G64090,0.187273832138048,RTNLB3,1,1,protein_coding,na
AT3G21480,0.187221965392161,AT3G21480,3,1,protein_coding,na
AT1G43650,0.18716386004727,AT1G43650,1,-1,protein_coding,na
AT4G27340,0.187036949082624,AT4G27340,4,-1,protein_coding,na
AT4G11610,0.186930429651296,AT4G11610,4,-1,protein_coding,na
AT4G04423,0.186804595445154,AT4G04423,4,1,protein_coding,na
AT3G24780,0.186585402161485,AT3G24780,3,1,protein_coding,na
AT1G03630,0.186562891430405,PORC,1,1,protein_coding,na
AT3G56490,0.186387116814189,HINT1,3,1,protein_coding,na
AT3G18720,0.186379590846465,AT3G18720,3,-1,protein_coding,na
AT3G20560,0.186372026436271,PDIL5-3,3,1,protein_coding,na
AT1G71410,0.186289403535832,AT1G71410,1,-1,protein_coding,na
AT1G80310,0.186234183265764,MOT2,1,1,protein_coding,na
AT1G11070,0.185824339691678,AT1G11070,1,-1,protein_coding,na
AT3G18900,0.185798321362677,AT3G18900,3,1,protein_coding,na
AT5G17500,0.185771523184721,AT5G17500,5,1,protein_coding,na
AT3G45940,0.185720314474013,XYL2,3,-1,protein_coding,na
AT1G76430,0.185708840786645,PHT1-9,1,-1,protein_coding,na
AT2G31390,0.185668451916455,AT2G31390,2,-1,protein_coding,na
AT1G22770,0.18558375620901,GI,1,1,protein_coding,na
AT3G03720,0.185537977165703,CAT4,3,-1,protein_coding,na
AT2G07560,0.185418647642628,AHA6,2,-1,protein_coding,na
AT3G42660,0.185412066725041,AT3G42660,3,1,protein_coding,na
AT4G20210,0.185391533394014,TPS08,4,-1,protein_coding,na
AT3G59260,0.185338235173217,AT3G59260,3,1,protein_coding,na
AT5G18620,0.185313016221247,CHR17,5,-1,protein_coding,na
AT4G11780,0.18514315425252,AT4G11780,4,1,protein_coding,na
AT1G45201,0.184909873114003,ATTLL1,1,1,protein_coding,na
AT4G25850,0.184431041058098,ORP4B,4,1,protein_coding,na
AT3G51190,0.184313497376386,RPL8B,3,-1,protein_coding,na
AT3G10000,0.184276124634735,EDA31,3,1,transcription_factor,Trihelix
AT4G35230,0.184038267035546,BSK1,4,-1,protein_coding,na
AT1G64010,0.183542827591826,AT1G64010,1,-1,protein_coding,na
AT1G16110,0.183394920403763,WAKL6,1,1,protein_coding,na
AT1G78400,0.18321777514519,AT1G78400,1,-1,protein_coding,na
AT5G10410,0.183203101146424,AT5G10410,5,1,protein_coding,na
AT1G03240,0.183128453995834,AT1G03240,1,-1,protein_coding,na
AT2G02580,0.183048593923152,CYP71B9,2,1,protein_coding,na
AT2G32010,0.182982762500417,IP5P7,2,1,protein_coding,na
AT4G00990,0.182796667978617,AT4G00990,4,1,protein_coding,na
AT4G33630,0.182747807391696,EX1,4,1,protein_coding,na
AT1G26640,0.18263690092244,AT1G26640,1,-1,protein_coding,na
AT2G30490,0.182579246980535,CYP73A5,2,-1,protein_coding,na
AT1G74530,0.182375063736559,AT1G74530,1,-1,protein_coding,na
AT2G33320,0.182285029946078,AT2G33320,2,-1,protein_coding,na
AT4G24000,0.181954669640532,CSLG2,4,1,protein_coding,na
AT5G41060,0.181949550046156,PAT06,5,1,protein_coding,na
AT4G20800,0.181934457724457,AT4G20800,4,1,protein_coding,na
AT3G54200,0.181743052210683,AT3G54200,3,1,protein_coding,na
AT1G76580,0.181674955232558,AT1G76580,1,1,transcription_factor,SBP
AT3G49210,0.181529441768817,AT3G49210,3,-1,protein_coding,na
AT1G33250,0.181445531448272,AT1G33250,1,-1,protein_coding,na
AT3G58630,0.181201371672148,AT3G58630,3,-1,protein_coding,na
AT3G05660,0.181185907727205,AtRLP33,3,-1,protein_coding,na
AT2G26170,0.181139960329035,CYP711A1,2,1,protein_coding,na
AT4G07960,0.181134027169552,CSLC12,4,-1,protein_coding,na
AT1G01070,0.180897119410219,AT1G01070,1,-1,protein_coding,na
AT5G11970,0.180732600888542,AT5G11970,5,-1,protein_coding,na
AT4G13770,0.180618977666658,CYP83A1,4,-1,protein_coding,na
AT1G70740,0.180601813922952,AT1G70740,1,-1,protein_coding,na
AT2G39010,0.180470975599741,PIP2-6,2,1,protein_coding,na
AT5G11040,0.180458322952102,TRS120,5,1,protein_coding,na
AT5G42810,0.180421038202214,IPK1,5,1,protein_coding,na
AT1G61740,0.180197787803371,AT1G61740,1,-1,protein_coding,na
AT3G11773,0.18016096026589,AT3G11773,3,-1,protein_coding,na
AT2G29640,0.179648273760052,JOSL,2,1,protein_coding,na
AT1G53470,0.179558237380203,MSL4,1,1,protein_coding,na
AT2G19580,0.179432680168866,TET2,2,-1,protein_coding,na
AT2G39490,0.179264784247158,AT2G39490,2,-1,protein_coding,na
AT1G54820,0.179093380782412,AT1G54820,1,1,protein_coding,na
AT1G03070,0.179078932266574,LFG4,1,1,protein_coding,na
AT1G17240,0.17906574670276,AtRLP2,1,-1,protein_coding,na
AT1G02110,0.178707433685625,AT1G02110,1,1,protein_coding,na
AT2G01980,0.178546976853882,NHX7,2,1,protein_coding,na
AT2G01410,0.178079225103169,AT2G01410,2,-1,protein_coding,na
AT5G01750,0.177681195629318,AT5G01750,5,1,protein_coding,na
AT2G01460,0.177632586495059,AT2G01460,2,1,protein_coding,na
AT4G16960,0.177511434989416,AT4G16960,4,-1,protein_coding,na
AT5G13330,0.177509352006448,ERF113,5,1,transcription_factor,AP2-EREBP
AT5G18370,0.177162154545213,AT5G18370,5,-1,protein_coding,na
AT4G27100,0.177072977625075,AT4G27100,4,1,protein_coding,na
AT5G06120,0.17664126110417,AT5G06120,5,1,protein_coding,na
AT3G04910,0.176365325886747,WNK1,3,1,protein_coding,na
AT2G42010,0.176230350569033,PLDBETA1,2,-1,protein_coding,na
AT5G19000,0.176175798923699,BPM1,5,1,protein_coding,na
AT3G10760,0.175777095260736,AT3G10760,3,1,transcription_factor,G2-like
AT5G03660,0.175550941297198,AT5G03660,5,1,protein_coding,na
AT4G02880,0.175361163295833,AT4G02880,4,1,protein_coding,na
AT5G09550,0.175271246420782,AT5G09550,5,1,protein_coding,na
AT1G26560,0.175266332545727,BGLU40,1,1,protein_coding,na
AT4G15960,0.175218763339405,AT4G15960,4,-1,protein_coding,na
AT1G76030,0.175136620518801,VHA-B1,1,1,protein_coding,na
AT3G46600,0.174885870428802,SCL30,3,1,transcription_factor,GRAS
AT1G04800,0.174726737343297,AT1G04800,1,-1,protein_coding,na
AT1G64500,0.174653417324192,AT1G64500,1,1,protein_coding,na
AT2G32290,0.174639514790959,BAM6,2,-1,protein_coding,na
AT3G02060,0.174499335076825,AT3G02060,3,1,protein_coding,na
AT3G29575,0.174370617421247,AFP3,3,-1,protein_coding,na
AT1G78310,0.17338791673369,VQ9,1,-1,protein_coding,na
AT5G24600,0.173317647009939,AT5G24600,5,-1,protein_coding,na
AT1G73920,0.173071995713194,AT1G73920,1,1,protein_coding,na
AT4G21540,0.172292787261473,SPHK1,4,1,protein_coding,na
AT1G18150,0.172121443479957,MPK8,1,-1,protein_coding,na
AT2G33240,0.17200207281169,XI-D,2,-1,protein_coding,na
AT5G01320,0.171750697103662,PDC4,5,-1,protein_coding,na
AT2G28600,0.171460518707134,AT2G28600,2,1,protein_coding,na
AT4G35110,0.171296177697855,AT4G35110,4,-1,protein_coding,na
AT1G64530,0.171293345986356,NLP6,1,1,transcription_factor,NLP
AT2G36240,0.171124650078412,AT2G36240,2,1,protein_coding,na
AT1G04500,0.171057790548997,AT1G04500,1,-1,protein_coding,na
AT1G20750,0.17093101075901,AT1G20750,1,-1,protein_coding,na
AT3G07040,0.170823151716341,RPM1,3,-1,protein_coding,na
AT4G01450,0.170639677854906,AT4G01450,4,1,protein_coding,na
AT1G43770,0.170538521806609,AT1G43770,1,1,protein_coding,na
AT3G06450,0.17038379048545,BOR3,3,-1,protein_coding,na
AT3G14067,0.169577381312037,SBT1.4,3,-1,protein_coding,na
AT5G01230,0.169318923737533,AT5G01230,5,-1,protein_coding,na
AT5G16410,0.169177727714423,AT5G16410,5,-1,protein_coding,na
AT5G15400,0.169078875177515,PUB1,5,-1,protein_coding,na
AT1G78950,0.168901018961517,AT1G78950,1,-1,protein_coding,na
AT5G23150,0.168898012788412,HUA2,5,1,protein_coding,na
AT5G37830,0.168545050749367,OXP1,5,-1,protein_coding,na
AT2G33420,0.168425079084301,AT2G33420,2,1,protein_coding,na
AT4G15040,0.168406067912636,AT4G15040,4,-1,protein_coding,na
AT2G29720,0.168331193216353,CTF2B,2,-1,protein_coding,na
AT1G15530,0.167933150499254,LECRKS1,1,-1,protein_coding,na
AT1G03000,0.167723325107592,PEX6,1,-1,protein_coding,na
AT3G12770,0.167678917441839,PCMP-H43,3,-1,protein_coding,na
AT3G47030,0.167486450538128,AT3G47030,3,1,protein_coding,na
AT1G79830,0.167244793759571,GC5,1,-1,protein_coding,na
AT4G39000,0.167022955734119,AtGH9B17,4,-1,protein_coding,na
AT2G32740,0.166913364959222,GT13,2,1,protein_coding,na
AT3G02600,0.166411713396395,LPP3,3,1,protein_coding,na
AT2G37460,0.166400527760107,AT2G37460,2,-1,protein_coding,na
AT4G25800,0.166357518483036,CBP60D,4,1,protein_coding,na
AT1G67460,0.166208289701947,AT1G67460,1,-1,protein_coding,na
AT1G67340,0.166070401304501,AT1G67340,1,1,protein_coding,na
AT3G05960,0.166018510912442,STP6,3,-1,protein_coding,na
AT3G53590,0.165940450333506,AT3G53590,3,-1,protein_coding,na
AT4G28420,0.165701668794154,AT4G28420,4,1,protein_coding,na
AT1G11310,0.165649965382716,MLO2,1,-1,protein_coding,na
AT5G14950,0.165532214987752,GMII,5,-1,protein_coding,na
AT1G20530,0.16547699293675,AT1G20530,1,-1,protein_coding,na
AT1G09940,0.165410558419443,HEMA2,1,-1,protein_coding,na
AT1G10900,0.165350198384742,PIP5K7,1,-1,protein_coding,na
AT4G39330,0.165263601906665,CAD9,4,1,protein_coding,na
AT5G35570,0.165069710425541,OFUT35,5,-1,protein_coding,na
AT1G03980,0.16479108032797,ATPCS2,1,-1,protein_coding,na
AT3G59020,0.164679542845554,AT3G59020,3,-1,protein_coding,na
AT3G20210,0.164640419732679,dVPE,3,1,protein_coding,na
AT1G78390,0.16458378360292,NCED9,1,-1,protein_coding,na
AT5G02940,0.164081094969873,AT5G02940,5,-1,protein_coding,na
AT1G34650,0.164010738139735,HDG10,1,1,transcription_factor,Homeobox
AT3G47640,0.163525032189015,BHLH47,3,1,transcription_factor,bHLH
AT4G02770,0.163241142559639,PSAD1,4,-1,protein_coding,na
AT1G21890,0.163053797176519,AT1G21890,1,-1,protein_coding,na
AT2G29990,0.162663682419219,NDA2,2,-1,protein_coding,na
AT3G53480,0.162561163444562,ABCG37,3,1,protein_coding,na
AT5G03900,0.162304069236265,AT5G03900,5,1,protein_coding,na
AT2G34185,0.162254089008033,AT2G34185,2,1,protein_coding,na
AT1G11220,0.161957579076112,AT1G11220,1,-1,protein_coding,na
AT4G19185,0.161880464823818,AT4G19185,4,-1,protein_coding,na
AT4G08150,0.161847196763988,KNAT1,4,-1,transcription_factor,Homeobox
AT1G11720,0.161757160941258,ATSS3,1,1,protein_coding,na
AT3G47050,0.1616762554777,AT3G47050,3,-1,protein_coding,na
AT5G27020,0.161543287996166,AT5G27020,5,1,protein_coding,na
AT5G11840,0.16153276295199,AT5G11840,5,-1,protein_coding,na
AT3G51150,0.1614240117381,KIN7G,3,1,protein_coding,na
AT1G50380,0.161226006464269,AT1G50380,1,1,protein_coding,na
AT4G12910,0.161143719903907,SCPL20,4,-1,protein_coding,na
AT3G48950,0.161063312860604,AT3G48950,3,1,protein_coding,na
AT1G11330,0.160982468773841,AT1G11330,1,1,protein_coding,na
AT3G47400,0.160953616227415,PME33,3,1,protein_coding,na
AT1G56700,0.160674598353141,AT1G56700,1,1,protein_coding,na
AT3G19040,0.160452592517648,TAF1,3,-1,protein_coding,na
AT1G03410,0.16042080508829,2A6,1,-1,protein_coding,na
AT1G03740,0.160291044773693,AT1G03740,1,1,protein_coding,na
AT1G07850,0.160280206737424,AT1G07850,1,1,protein_coding,na
AT2G34940,0.160240642263734,VSR5,2,1,protein_coding,na
AT3G15960,0.160166416562749,AT3G15960,3,-1,protein_coding,na
AT5G20150,0.160073978225996,SPX1,5,1,protein_coding,na
AT3G61390,0.15994323210846,PUB36,3,1,protein_coding,na
AT1G06680,0.159733094329583,PSBP1,1,1,protein_coding,na
AT1G77000,0.159624339706965,SKP2B,1,1,protein_coding,na
AT1G79950,0.159163569186038,AT1G79950,1,1,protein_coding,na
AT3G06590,0.159160864508503,BHLH148,3,-1,transcription_factor,bHLH
AT3G17840,0.158647418768569,RLK902,3,1,protein_coding,na
AT2G44140,0.158554742606372,ATG4A,2,-1,protein_coding,na
AT3G58640,0.158553075815645,AT3G58640,3,-1,protein_coding,na
AT5G17700,0.158550402586374,DTX25,5,-1,protein_coding,na
AT2G29620,0.15829606706624,AT2G29620,2,-1,protein_coding,na
AT3G05640,0.158269403035361,AT3G05640,3,-1,protein_coding,na
AT2G30680,0.158132253422408,AT2G30680,2,1,protein_coding,na
AT2G24650,0.158129118823312,REM13,2,-1,transcription_factor,REM
AT1G51965,0.15783242527373,ABO5,1,-1,protein_coding,na
AT1G73600,0.157807590091951,AT1G73600,1,1,protein_coding,na
AT5G01920,0.157796286800863,STN8,5,1,protein_coding,na
AT4G38350,0.157763410369505,AT4G38350,4,-1,protein_coding,na
AT4G23270,0.157565494663075,CRK19,4,1,protein_coding,na
AT2G37700,0.157357558269761,AT2G37700,2,-1,protein_coding,na
AT1G55540,0.157284124244819,NUP214,1,-1,protein_coding,na
AT2G32710,0.156976953070579,KRP4,2,1,protein_coding,na
AT1G12211,0.156851437919975,AT1G12211,1,-1,protein_coding,na
AT1G52530,0.156798341839688,AT1G52530,1,1,protein_coding,na
AT4G18720,0.156730199026581,AT4G18720,4,1,protein_coding,na
AT1G77220,0.156374312978774,AT1G77220,1,1,protein_coding,na
AT1G72390,0.156373985079927,AT1G72390,1,1,protein_coding,na
AT1G70290,0.156366063993173,TPS8,1,-1,protein_coding,na
AT3G20810,0.156207642254849,JMJ30,3,1,protein_coding,na
AT3G24929,0.156203060406314,AT3G24929,3,1,protein_coding,na
AT5G01220,0.156148004400275,SQD2,5,-1,protein_coding,na
AT1G65110,0.156091372483346,AT1G65110,1,-1,transcription_factor,C2H2
AT5G23510,0.156076306884596,AT5G23510,5,1,protein_coding,na
AT1G06030,0.155935324325846,AT1G06030,1,1,protein_coding,na
AT3G49070,0.155774127529196,AT3G49070,3,-1,protein_coding,na
AT1G60070,0.155746919923671,AT1G60070,1,-1,protein_coding,na
AT1G67690,0.155548307519822,AT1G67690,1,1,protein_coding,na
AT5G05860,0.15551591157398,UGT76C2,5,1,protein_coding,na
AT1G49760,0.155460666763846,PAB8,1,1,protein_coding,na
AT4G04760,0.155451932123995,AT4G04760,4,1,protein_coding,na
AT1G62000,0.155319942106844,AT1G62000,1,1,protein_coding,na
AT1G06000,0.155226903292259,UGT89C1,1,-1,protein_coding,na
AT2G22010,0.155184378752437,RKP,2,-1,protein_coding,na
AT2G39360,0.155153636812573,AT2G39360,2,-1,protein_coding,na
AT3G54950,0.155073009791616,PLP7,3,-1,protein_coding,na
AT2G23170,0.155022267138176,GH3.3,2,-1,protein_coding,na
AT2G14080,0.154877953973474,AT2G14080,2,1,protein_coding,na
AT5G18650,0.154810814918652,MIEL1,5,1,protein_coding,na
AT3G03750,0.154701309292667,SUVR3,3,1,protein_coding,na
AT1G48400,0.154520806088244,AT1G48400,1,-1,protein_coding,na
AT1G29340,0.154351304192681,PUB17,1,1,protein_coding,na
AT4G12640,0.153804670660394,AT4G12640,4,1,protein_coding,na
AT4G01090,0.153388239719237,AT4G01090,4,-1,protein_coding,na
AT1G47990,0.153202086060934,GA2OX4,1,1,protein_coding,na
AT2G23060,0.153100910463984,AT2G23060,2,-1,protein_coding,na
AT1G54590,0.152562787764094,AT1G54590,1,-1,protein_coding,na
AT5G04530,0.152509208183542,KCS19,5,-1,protein_coding,na
AT1G63720,0.152380961430014,AT1G63720,1,-1,protein_coding,na
AT3G60900,0.152238226016303,FLA10,3,-1,protein_coding,na
AT3G27380,0.151982412160334,SDH2-1,3,-1,protein_coding,na
AT4G17490,0.151936874124097,ERF6,4,-1,transcription_factor,AP2-EREBP
AT4G38310,0.151886235235174,AT4G38310,4,1,protein_coding,na
AT4G08455,0.15180066023339,AT4G08455,4,1,protein_coding,na
AT4G24730,0.151619625723063,AT4G24730,4,-1,protein_coding,na
AT3G56350,0.151504290491435,MSD2,3,-1,protein_coding,na
AT3G19840,0.151451775986877,MED35C,3,1,protein_coding,na
AT5G43560,0.151450687292502,AT5G43560,5,1,protein_coding,na
AT1G17145,0.151431878232011,AT1G17145,1,-1,protein_coding,na
AT2G41945,0.151150445737503,AT2G41945,2,-1,protein_coding,na
AT4G28570,0.150867591199295,FAO4B,4,1,protein_coding,na
AT2G46370,0.150790408189542,JAR1,2,1,protein_coding,na
AT1G18950,0.150779042546321,AT1G18950,1,1,protein_coding,na
AT1G63730,0.15073140384005,AT1G63730,1,1,protein_coding,na
AT5G43530,0.150713471763213,RAD5B,5,1,protein_coding,na
AT4G38810,0.150513683160693,AT4G38810,4,-1,protein_coding,na
AT1G19100,0.150010445154868,MORC6,1,1,protein_coding,na
AT1G16330,0.149695195031003,CYCB3;1,1,-1,protein_coding,na
AT2G44480,0.149232801214254,BGLU17,2,1,protein_coding,na
AT2G42350,0.14922000188159,ATL40,2,1,transcription_factor,C3H
AT3G43210,0.149213661696015,KIN7B,3,1,protein_coding,na
AT2G38400,0.149206302494886,AGT3,2,1,protein_coding,na
AT2G34970,0.149029250519482,AT2G34970,2,1,protein_coding,na
AT1G31540,0.148964289266557,AT1G31540,1,-1,protein_coding,na
AT3G22700,0.148684244152033,AT3G22700,3,-1,protein_coding,na
AT3G15220,0.148560441863245,AT3G15220,3,-1,protein_coding,na
AT5G43175,0.148546865835764,BHLH139,5,1,transcription_factor,bHLH
AT3G05600,0.148448780800078,AT3G05600,3,-1,protein_coding,na
AT5G10300,0.148401243646839,HNL,5,1,protein_coding,na
AT4G32160,0.148279304593876,EREL1,4,1,protein_coding,na
AT2G25430,0.148213994031451,AT2G25430,2,1,protein_coding,na
AT1G78910,0.148166985821904,AT1G78910,1,1,protein_coding,na
AT1G04920,0.148161019842622,SPS3,1,-1,protein_coding,na
AT4G04960,0.148097050580291,LECRK71,4,1,protein_coding,na
AT1G72970,0.147923730976388,HTH,1,1,protein_coding,na
AT1G73060,0.147863348076769,LPA3,1,1,protein_coding,na
AT1G19110,0.147592030733828,AT1G19110,1,1,protein_coding,na
AT3G13980,0.147275116965681,AT3G13980,3,-1,protein_coding,na
AT5G22850,0.147178365893078,AT5G22850,5,-1,protein_coding,na
AT3G06670,0.147154556704185,AT3G06670,3,-1,protein_coding,na
AT2G41560,0.14715391217389,ACA4,2,-1,protein_coding,na
AT1G65120,0.146854072441965,AT1G65120,1,-1,transcription_factor,C2H2
AT5G16210,0.146735075389492,AT5G16210,5,-1,protein_coding,na
AT5G07650,0.146499268110519,AT5G07650,5,-1,protein_coding,na
AT4G32760,0.146025253838624,AT4G32760,4,1,protein_coding,na
AT5G09740,0.145919746399272,HAM2,5,-1,transcription_factor,C2H2
AT3G49490,0.145772819816568,AT3G49490,3,-1,protein_coding,na
AT5G26600,0.145716661911341,CpNIFS3,5,1,protein_coding,na
AT3G54650,0.145596193821933,FBL17,3,-1,protein_coding,na
AT4G01820,0.145543750843453,ABCB3,4,-1,protein_coding,na
AT1G45150,0.145149992721136,AT1G45150,1,-1,protein_coding,na
AT2G29000,0.144932129147467,AT2G29000,2,1,protein_coding,na
AT1G55900,0.144911586914303,TIM50,1,1,protein_coding,na
AT4G01160,0.144838882442153,AT4G01160,4,-1,protein_coding,na
AT1G65040,0.144813436488714,HRD1B,1,-1,transcription_factor,C3H
