GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT2G41010,0.00982776544317343,CAMBP25,2,-1,protein_coding,na
AT1G07850,0.00982520000452397,AT1G07850,1,1,protein_coding,na
AT2G44760,0.00981374360269162,AT2G44760,2,-1,protein_coding,na
AT5G27210,0.00978526242875776,AT5G27210,5,-1,protein_coding,na
AT3G06770,0.00977759940514815,AT3G06770,3,-1,protein_coding,na
AT2G16720,0.00977714767674584,MYB7,2,-1,transcription_factor,MYB
AT1G02530,0.00976587043292704,ABCB12,1,1,protein_coding,na
AT4G03290,0.00976243497856023,CML6,4,1,protein_coding,na
AT3G57710,0.00975023441965331,AT3G57710,3,-1,protein_coding,na
AT2G24310,0.00973869949852482,AT2G24310,2,1,protein_coding,na
AT1G77750,0.0097300994495753,RPS13,1,-1,protein_coding,na
AT5G15260,0.00972754821300308,AT5G15260,5,-1,protein_coding,na
AT2G29690,0.00972321649407722,ASA2,2,1,protein_coding,na
AT2G21720,0.00972001591790114,AT2G21720,2,1,protein_coding,na
AT3G53190,0.00971612773697952,AT3G53190,3,1,protein_coding,na
AT3G10560,0.00971299883280411,UNE9,3,1,protein_coding,na
AT1G14000,0.0097000670407794,VIK,1,1,protein_coding,na
AT5G16520,0.00969968001811146,AT5G16520,5,-1,protein_coding,na
AT3G27260,0.00969192460883836,GTE8,3,1,protein_coding,na
AT2G19340,0.00969190802645622,AT2G19340,2,-1,protein_coding,na
AT2G22970,0.00968847041798043,SCPL11,2,1,protein_coding,na
AT3G49710,0.00968702354400581,PCMP-H79,3,1,protein_coding,na
AT1G74088,0.00968542340214873,AT1G74088,1,1,protein_coding,na
AT1G47970,0.00968492480576245,AT1G47970,1,1,protein_coding,na
AT5G43370,0.00968309566986712,PHT1-2,5,1,protein_coding,na
AT1G30640,0.00967865736058417,AT1G30640,1,1,protein_coding,na
AT1G05740,0.00966187648535049,AT1G05740,1,1,protein_coding,na
AT2G31960,0.00966145675017645,CALS2,2,1,protein_coding,na
AT1G79670,0.00965791727547268,WAKL22,1,-1,protein_coding,na
AT1G74320,0.00965343726255545,AT1G74320,1,1,protein_coding,na
AT1G22660,0.00965213768624597,AT1G22660,1,1,protein_coding,na
AT1G76970,0.00965178343543996,TOL4,1,-1,protein_coding,na
AT3G27810,0.00964845855503315,MYB21,3,1,transcription_factor,MYB
AT2G15730,0.00963816018625306,AT2G15730,2,1,protein_coding,na
AT1G74740,0.00963765858161822,CPK30,1,-1,protein_coding,na
AT2G04550,0.00962282141965563,IBR5,2,1,protein_coding,na
AT2G27260,0.00961002345774514,AT2G27260,2,1,protein_coding,na
AT2G23640,0.00960377957196691,RTNLB13,2,1,protein_coding,na
AT2G30615,0.00960202084076087,AT2G30615,2,-1,protein_coding,na
AT5G06560,0.00958054617996558,MYOB7,5,-1,protein_coding,na
AT2G43510,0.00956495059354526,ATTI1,2,1,protein_coding,na
AT1G72470,0.00956149002347958,ATEXO70D1,1,1,protein_coding,na
AT3G04910,0.00955545441347423,WNK1,3,1,protein_coding,na
AT5G02600,0.00955542061139321,NAKR1,5,-1,protein_coding,na
AT1G30860,0.00955518137782789,AT1G30860,1,-1,protein_coding,na
AT5G11670,0.00955221654957328,NADP-ME2,5,1,protein_coding,na
AT2G27920,0.00954781862062809,SCPL51,2,-1,protein_coding,na
AT3G56370,0.00954568739116897,IRK,3,-1,protein_coding,na
AT1G53920,0.00954388971178991,GLIP5,1,1,protein_coding,na
AT3G49220,0.00954071959293737,AT3G49220,3,1,protein_coding,na
AT1G61610,0.00953621286632208,AT1G61610,1,1,protein_coding,na
AT1G60880,0.00952902705037413,AGL56,1,1,transcription_factor,MADS
AT5G17290,0.00952201018573098,ATG5,5,-1,protein_coding,na
AT3G15240,0.00952193519272595,AT3G15240,3,1,protein_coding,na
AT1G13390,0.00952168764337911,AT1G13390,1,-1,protein_coding,na
AT4G24280,0.00952086544058007,HSP70-6,4,1,protein_coding,na
AT2G30700,0.00951535818769522,AT2G30700,2,-1,protein_coding,na
AT2G26860,0.0095142830052554,AT2G26860,2,-1,protein_coding,na
AT1G71440,0.00950986584220657,TFCE,1,-1,protein_coding,na
AT4G24170,0.00950602967815216,KIN7I,4,1,protein_coding,na
AT2G32645,0.00950216072180046,AT2G32645,2,-1,protein_coding,na
AT1G34120,0.0094965440898566,IP5P1,1,1,protein_coding,na
AT3G56240,0.00948458386847661,CCH,3,-1,protein_coding,na
AT3G47870,0.00948309468948501,LBD27,3,-1,protein_coding,na
AT3G47420,0.00947215301147841,ATPS3,3,-1,protein_coding,na
AT1G05990,0.00947191552733215,CML7,1,1,protein_coding,na
AT4G30220,0.00947122047242393,RUXF,4,-1,protein_coding,na
AT3G56630,0.0094666706536445,CYP94D2,3,1,protein_coding,na
AT1G54200,0.00946629431198766,AT1G54200,1,1,protein_coding,na
AT2G40770,0.00946331467717856,AT2G40770,2,-1,protein_coding,na
AT3G19340,0.00946007655206708,AT3G19340,3,-1,protein_coding,na
AT3G45960,0.00945758301239907,EXLA3,3,1,protein_coding,na
AT1G22190,0.00944985671075953,RAP2-13,1,1,transcription_factor,AP2-EREBP
AT2G45460,0.00944500515218615,AT2G45460,2,-1,protein_coding,na
AT2G23950,0.00943709137886032,AT2G23950,2,-1,protein_coding,na
AT3G26270,0.00943143308476382,CYP71B25,3,-1,protein_coding,na
AT4G24972,0.00942955024149295,TPD1,4,1,protein_coding,na
AT2G34990,0.00941541588944548,AT2G34990,2,-1,transcription_factor,C3H
AT1G67140,0.00940522636360079,SWEETIE,1,-1,protein_coding,na
AT3G59770,0.00940364630163763,SAC9,3,-1,protein_coding,na
AT4G40050,0.00940318787436522,AT4G40050,4,-1,protein_coding,na
AT5G24240,0.00940172258670328,PI4KG3,5,-1,protein_coding,na
AT1G20070,0.00939753232910337,AT1G20070,1,-1,protein_coding,na
AT4G36850,0.00939606647060301,AT4G36850,4,-1,protein_coding,na
AT5G41800,0.00939386202140796,AT5G41800,5,1,protein_coding,na
AT3G05685,0.00939189739099384,AT3G05685,3,-1,protein_coding,na
AT1G22550,0.00938021187605025,NPF5.16,1,-1,protein_coding,na
AT5G18850,0.00937776779588151,AT5G18850,5,1,protein_coding,na
AT5G16110,0.0093637359813759,AT5G16110,5,-1,protein_coding,na
AT3G08720,0.0093620084710023,ATPK2,3,-1,protein_coding,na
AT3G53990,0.00935865604832122,AT3G53990,3,-1,protein_coding,na
AT1G49050,0.00935819871056265,APCB1,1,1,protein_coding,na
AT4G34320,0.00935530537190369,AT4G34320,4,1,protein_coding,na
AT5G15190,0.00935271613976515,AT5G15190,5,-1,protein_coding,na
AT5G12230,0.00935144529826868,MED19A,5,-1,protein_coding,na
AT1G28050,0.00935081989344342,COL15,1,-1,transcription_factor,C2C2-CO-like
AT1G70790,0.00934725160070862,CAR9,1,1,transcription_factor,C2H2
AT2G27040,0.00934608097151494,AGO4,2,-1,protein_coding,na
AT4G39020,0.00934036806893871,AT4G39020,4,1,protein_coding,na
AT4G03420,0.0093403261059092,AT4G03420,4,1,protein_coding,na
AT1G21790,0.0093353923645122,AT1G21790,1,1,protein_coding,na
AT3G49130,0.00933280146002205,AT3G49130,3,1,protein_coding,na
AT4G27220,0.0093285220651757,AT4G27220,4,-1,protein_coding,na
AT1G29710,0.0093271619372785,PCMP-H67,1,1,protein_coding,na
AT1G19010,0.00931672785242664,AT1G19010,1,1,protein_coding,na
AT3G21710,0.00931568008224828,VUP1,3,1,protein_coding,na
AT5G15540,0.00931507732328491,EMB2773,5,-1,protein_coding,na
AT1G64390,0.00929750790944733,AtGH9C2,1,1,protein_coding,na
AT1G50090,0.00929666979122303,BCAT7,1,-1,protein_coding,na
AT2G48075,0.00929010065761498,AT2G48075,2,-1,protein_coding,na
AT1G59870,0.00928941113001452,ABCG36,1,1,protein_coding,na
AT5G18600,0.00928890002489627,GRXS2,5,-1,protein_coding,na
AT2G31910,0.00928470367359781,CHX21,2,1,protein_coding,na
AT1G49740,0.00927782882513699,AT1G49740,1,1,protein_coding,na
AT3G42630,0.00927210884986768,AT3G42630,3,1,protein_coding,na
AT1G69700,0.00927204017947532,HVA22C,1,1,protein_coding,na
AT1G63000,0.00927148331948597,NRS/ER,1,1,protein_coding,na
AT1G60190,0.0092711693048318,PUB19,1,1,protein_coding,na
AT1G17820,0.00927093117432622,AT1G17820,1,-1,protein_coding,na
AT3G49060,0.00926744579609993,PUB32,3,-1,protein_coding,na
AT4G31710,0.0092671190464898,ATGLR2.4,4,1,protein_coding,na
AT1G67740,0.00926584772867466,PSBY,1,-1,protein_coding,na
AT3G43240,0.00925055994578585,ARID4,3,-1,transcription_factor,ARID
AT3G30290,0.00924940662238081,CYP702A8,3,-1,protein_coding,na
AT1G76040,0.009234367453662,CPK29,1,1,protein_coding,na
AT5G22380,0.00923432781913801,NAC090,5,-1,transcription_factor,NAC
AT5G37930,0.00923406956376303,AT5G37930,5,-1,protein_coding,na
AT4G31750,0.00922915671424369,WIN2,4,-1,protein_coding,na
AT2G48080,0.00922446945423337,AT2G48080,2,-1,protein_coding,na
AT4G13720,0.00922307776624949,AT4G13720,4,-1,protein_coding,na
AT3G58160,0.00921400598963493,XI-J,3,1,protein_coding,na
AT1G69320,0.00921004711270268,CLE10,1,1,protein_coding,na
AT1G26920,0.0092064010747204,AT1G26920,1,1,protein_coding,na
AT1G49940,0.0091963933181231,AT1G49940,1,-1,protein_coding,na
AT2G43860,0.00918597346344075,AT2G43860,2,-1,protein_coding,na
AT2G42820,0.00918313289361122,HVA22F,2,-1,protein_coding,na
AT3G28880,0.00918303214851264,AT3G28880,3,1,protein_coding,na
AT1G08790,0.00918045930237075,AT1G08790,1,1,protein_coding,na
AT1G74010,0.00917323019994487,AT1G74010,1,-1,protein_coding,na
AT2G26190,0.00916573734163995,IQM4,2,-1,protein_coding,na
AT3G50340,0.00916326602625039,AT3G50340,3,-1,protein_coding,na
AT4G20070,0.00916073254158509,AAH,4,1,protein_coding,na
AT2G27080,0.00915561265310173,NHL13,2,1,protein_coding,na
AT1G71140,0.00915489689199459,DTX14,1,1,protein_coding,na
AT4G33160,0.00915440325019242,AT4G33160,4,1,protein_coding,na
AT5G01260,0.00915155703497719,AT5G01260,5,1,protein_coding,na
AT1G08600,0.00914937530884472,ATRX,1,1,protein_coding,na
AT5G04250,0.0091438553291244,AT5G04250,5,1,protein_coding,na
AT3G25727,0.00913491507262425,AT3G25727,3,-1,protein_coding,na
AT3G46630,0.00913490727657066,AT3G46630,3,-1,protein_coding,na
AT1G56060,0.00913292411477117,AT1G56060,1,-1,protein_coding,na
AT2G20190,0.00912693702152293,CLASP,2,-1,protein_coding,na
AT4G24160,0.00911529373577754,AT4G24160,4,1,protein_coding,na
AT3G44450,0.00911322663396102,BIC2,3,-1,protein_coding,na
AT2G37060,0.00911274797369407,NFYB8,2,1,transcription_factor,CCAAT-HAP3
AT1G77240,0.00910829321382262,AEE4,1,-1,protein_coding,na
AT1G05870,0.00909825168489014,AT1G05870,1,-1,protein_coding,na
AT4G15470,0.00909582601390208,LFG5,4,1,protein_coding,na
AT3G27000,0.00908958457900449,ARP2,3,-1,protein_coding,na
AT5G01540,0.00908229389111569,LECRK62,5,-1,protein_coding,na
AT3G25717,0.00907716783399678,RTFL16,3,-1,protein_coding,na
AT2G21130,0.00907200347101644,CYP19-2,2,-1,protein_coding,na
AT1G76250,0.00907006106703215,AT1G76250,1,-1,protein_coding,na
AT4G30990,0.00906652546530256,AT4G30990,4,1,protein_coding,na
AT1G54090,0.00906611918560382,ATEXO70D2,1,1,protein_coding,na
AT1G62510,0.00906275796798918,AT1G62510,1,-1,protein_coding,na
AT3G57720,0.00905482609282369,AT3G57720,3,1,protein_coding,na
AT5G06680,0.00905028341598187,GCP3,5,1,protein_coding,na
AT4G34630,0.00904591278117409,AT4G34630,4,-1,protein_coding,na
AT3G45760,0.00903978588008663,AT3G45760,3,-1,protein_coding,na
AT4G33550,0.00902999073944611,AT4G33550,4,1,protein_coding,na
AT4G16830,0.00902249456176739,RGGA,4,1,protein_coding,na
AT1G52230,0.00902122737018698,PSAH2,1,1,protein_coding,na
AT1G09880,0.00902017915168427,AT1G09880,1,-1,protein_coding,na
AT1G03660,0.00901745006710792,AT1G03660,1,-1,protein_coding,na
AT5G37790,0.00900930851196584,AT5G37790,5,-1,protein_coding,na
AT3G57880,0.00900786297734602,AT3G57880,3,-1,protein_coding,na
AT3G10980,0.00900702368904338,AT3G10980,3,1,protein_coding,na
AT2G33250,0.00900568703264532,AT2G33250,2,1,protein_coding,na
AT5G43560,0.00899895574656823,AT5G43560,5,1,protein_coding,na
AT4G23040,0.00899572113803024,PUX13,4,-1,protein_coding,na
AT3G50500,0.00898939247336615,SPK-2-2,3,-1,protein_coding,na
AT3G45240,0.0089842336328921,GRIK1,3,-1,protein_coding,na
AT3G26840,0.00898296218165713,AT3G26840,3,1,protein_coding,na
AT5G20490,0.00898057047815374,XI-K,5,-1,protein_coding,na
AT4G04720,0.00897217288211817,CPK21,4,-1,protein_coding,na
AT3G24190,0.00897203126313468,AT3G24190,3,1,protein_coding,na
AT3G15530,0.00896843336802845,AT3G15530,3,-1,protein_coding,na
AT5G38690,0.00896614975830312,AT5G38690,5,-1,protein_coding,na
AT4G32350,0.00896518269756072,AT4G32350,4,1,protein_coding,na
AT1G16710,0.00896283465475622,HAC12,1,1,protein_coding,na
AT1G24180,0.00895598137480619,IAR4,1,-1,protein_coding,na
AT4G16550,0.00895552747564851,AT4G16550,4,-1,protein_coding,na
AT2G04780,0.00895236556993059,FLA7,2,1,protein_coding,na
AT1G53300,0.00894977238735816,TTL1,1,1,protein_coding,na
AT5G24318,0.00894919635132429,AT5G24318,5,-1,protein_coding,na
AT5G11700,0.00894485043548856,AT5G11700,5,-1,protein_coding,na
AT2G23970,0.00893945100955146,GGP5,2,1,protein_coding,na
AT3G58440,0.00893882710880591,AT3G58440,3,-1,protein_coding,na
AT2G32460,0.0089380559014974,MYB101,2,-1,transcription_factor,MYB
AT3G11490,0.00893775595954869,ROPGAP4,3,-1,protein_coding,na
AT5G15310,0.00893079824684597,ATMYB16,5,1,transcription_factor,MYB
AT4G02940,0.00892723882248867,AT4G02940,4,1,protein_coding,na
AT2G33500,0.0089252942900962,COL14,2,-1,transcription_factor,C2C2-CO-like
AT4G18920,0.00892215010007022,OBAP2B,4,1,protein_coding,na
AT3G10340,0.00891874130397666,PAL4,3,1,protein_coding,na
AT4G24760,0.00891673324451366,AT4G24760,4,-1,protein_coding,na
AT5G25320,0.00891413548988219,ACR2,5,-1,protein_coding,na
AT3G51970,0.00890946357436938,ASAT1,3,1,protein_coding,na
AT1G50570,0.00890854228546134,AT1G50570,1,-1,protein_coding,na
AT4G16807,0.00890739365525536,AT4G16807,4,-1,protein_coding,na
AT2G27830,0.00890712152028125,AT2G27830,2,1,protein_coding,na
AT5G40440,0.00889338127235408,MKK3,5,1,protein_coding,na
AT4G31000,0.00889124578605913,CBP60F,4,1,protein_coding,na
AT2G21520,0.00888192685329387,AT2G21520,2,1,protein_coding,na
AT3G53590,0.00888107545905792,AT3G53590,3,-1,protein_coding,na
AT3G49305,0.00887867751634895,AT3G49305,3,-1,protein_coding,na
AT1G66410,0.00887435167178875,CAM4,1,-1,protein_coding,na
AT5G04780,0.00887214302399342,PCMP-H16,5,1,protein_coding,na
AT5G10550,0.00887033286196147,GTE2,5,-1,protein_coding,na
AT1G67810,0.00886824770404781,SUFE2,1,1,protein_coding,na
AT4G02280,0.00886750787443884,SUS3,4,1,protein_coding,na
AT1G79490,0.00886356207630033,EMB2217,1,1,protein_coding,na
AT3G53670,0.00886326083840334,AT3G53670,3,1,protein_coding,na
AT1G48280,0.00885597683040852,AT1G48280,1,1,protein_coding,na
AT5G17390,0.0088504288244421,AT5G17390,5,1,protein_coding,na
AT1G04690,0.00884898050755074,KAB1,1,1,protein_coding,na
AT1G21360,0.00884887069663677,GLTP2,1,1,protein_coding,na
AT4G30410,0.00884750697860215,IBL1,4,-1,transcription_factor,bHLH
AT5G16880,0.0088346775717657,TOL1,5,1,protein_coding,na
AT1G53320,0.00883215705745348,TULP7,1,-1,transcription_factor,TUB
AT4G39540,0.00883210774569295,SK2,4,1,protein_coding,na
AT2G03240,0.00883163381267879,PHO1-H5,2,-1,protein_coding,na
AT1G13350,0.00882485187122344,AT1G13350,1,-1,protein_coding,na
AT1G22460,0.00882391609184208,OFUT7,1,-1,protein_coding,na
AT1G37140,0.00882259178823333,MCT1,1,-1,protein_coding,na
AT5G23230,0.00882163846363349,NIC2,5,-1,protein_coding,na
AT1G31350,0.00881518597184592,KUF1,1,-1,protein_coding,na
AT4G13510,0.00881094530887268,AMT1-1,4,1,protein_coding,na
AT3G49620,0.00881070948713576,DIN11,3,1,protein_coding,na
AT2G39700,0.0088074628711406,EXPA4,2,-1,protein_coding,na
AT1G66150,0.00880153772159494,TMK1,1,1,protein_coding,na
AT3G26140,0.0087966815198354,AT3G26140,3,-1,protein_coding,na
AT1G62880,0.0087948105334104,AT1G62880,1,1,protein_coding,na
AT4G18140,0.00878386812477101,SSP4b,4,-1,protein_coding,na
AT1G67560,0.00878140951016959,LOX6,1,1,protein_coding,na
AT2G45560,0.00877534799757012,CYP76C1,2,-1,protein_coding,na
AT1G13340,0.00877505577621726,AT1G13340,1,-1,protein_coding,na
AT2G23890,0.0087661201042616,AT2G23890,2,1,protein_coding,na
AT4G10590,0.00876557701083201,UBP9,4,-1,protein_coding,na
AT2G19790,0.00875431835456831,AT2G19790,2,1,protein_coding,na
AT2G45840,0.00875380635215019,AT2G45840,2,1,protein_coding,na
AT3G16940,0.00875070750488449,AT3G16940,3,1,transcription_factor,CAMTA
AT1G14600,0.00874443783481142,AT1G14600,1,-1,transcription_factor,G2-like
AT3G03726,0.00874241505712631,AT3G03726,3,-1,protein_coding,na
AT5G19410,0.00872572728591065,AT5G19410,5,-1,protein_coding,na
AT3G49790,0.00871795731443084,AT3G49790,3,-1,protein_coding,na
AT3G61890,0.00870496148449688,ATHB-12,3,-1,transcription_factor,Homeobox
AT1G12130,0.00870455639860726,AT1G12130,1,1,protein_coding,na
AT2G40950,0.0087037027077247,BZIP17,2,-1,transcription_factor,bZIP
AT2G33020,0.00870129360311315,AtRLP24,2,-1,protein_coding,na
AT3G05470,0.00869431078773856,FH11,3,-1,protein_coding,na
AT1G69040,0.00868781249424431,ACR4,1,1,protein_coding,na
AT4G01230,0.00868226527824849,RTNLB7,4,-1,protein_coding,na
AT3G44710,0.00867732040297877,AT3G44710,3,-1,protein_coding,na
AT1G68200,0.00867493884996443,AT1G68200,1,1,transcription_factor,C3H
AT1G64050,0.00867371184285899,AT1G64050,1,1,protein_coding,na
AT4G16310,0.00867318003819526,LDL3,4,1,protein_coding,na
AT1G67570,0.00867181859233897,AT1G67570,1,1,protein_coding,na
AT3G11420,0.00866801455475391,AT3G11420,3,1,protein_coding,na
AT1G56010,0.00866698617499389,NAC021,1,-1,transcription_factor,NAC
AT5G09360,0.00865718432378287,LAC14,5,-1,protein_coding,na
AT1G79350,0.00864728900762288,FGT1,1,-1,protein_coding,na
AT1G76120,0.00864085358812323,AT1G76120,1,-1,protein_coding,na
AT1G50960,0.00863807876775545,GA2OX7,1,1,protein_coding,na
AT5G15020,0.00863787469938216,SNL2,5,-1,protein_coding,na
AT1G19835,0.00863636073370844,FPP4,1,-1,protein_coding,na
AT1G50730,0.00863298631228645,AT1G50730,1,1,protein_coding,na
AT2G01880,0.00862727248383645,PAP7,2,-1,protein_coding,na
AT2G28050,0.00862326988187523,AT2G28050,2,-1,protein_coding,na
AT5G03530,0.00861306086647145,RABC2A,5,-1,protein_coding,na
AT1G44350,0.00861075801240131,ILL6,1,-1,protein_coding,na
AT2G46520,0.00860776781914246,CAS,2,1,protein_coding,na
AT2G44280,0.00860593987132136,AT2G44280,2,-1,protein_coding,na
AT5G09750,0.00860420627653346,HEC3,5,-1,transcription_factor,bHLH
AT4G10480,0.00860317810283799,AT4G10480,4,-1,protein_coding,na
AT1G18570,0.00859258966352655,MYB51,1,1,transcription_factor,MYB
AT1G07290,0.00859098703473835,GONST2,1,-1,protein_coding,na
AT1G33340,0.0085909571810563,AT1G33340,1,1,protein_coding,na
AT1G62981,0.00858966796084085,AT1G62981,1,1,protein_coding,na
AT4G32750,0.00858524814932786,AT4G32750,4,-1,protein_coding,na
AT2G48160,0.00858307053555325,AT2G48160,2,-1,protein_coding,na
AT1G61050,0.00857769782039517,AT1G61050,1,1,protein_coding,na
AT1G64200,0.00857238895350325,VHA-E3,1,-1,protein_coding,na
AT1G66930,0.00856886124810522,LRK10L-2.7,1,1,protein_coding,na
AT5G24820,0.00855208229286946,AT5G24820,5,1,protein_coding,na
AT1G57580,0.00855009321526705,AT1G57580,1,1,protein_coding,na
AT4G02540,0.00854889378452385,AT4G02540,4,1,protein_coding,na
AT4G27800,0.00854442031456659,PPH1,4,-1,protein_coding,na
AT1G78400,0.00853852308597545,AT1G78400,1,-1,protein_coding,na
AT1G05460,0.00852734420132339,SDE3,1,-1,protein_coding,na
AT4G08640,0.00852294212069322,AT4G08640,4,1,protein_coding,na
AT3G24210,0.00851876565877267,AT3G24210,3,-1,protein_coding,na
AT5G03280,0.00851869101063685,EIN2,5,1,protein_coding,na
AT2G34360,0.00851251347269963,DTX15,2,1,protein_coding,na
AT2G06000,0.00850526222826081,AT2G06000,2,-1,protein_coding,na
AT2G29065,0.00849916246048997,SCL34,2,1,protein_coding,na
AT1G03710,0.00849676755039471,AT1G03710,1,1,protein_coding,na
AT3G05165,0.00848925247014171,AT3G05165,3,-1,protein_coding,na
AT4G09570,0.00848330201243673,CPK4,4,1,protein_coding,na
AT3G45770,0.00848262600130986,AT3G45770,3,-1,protein_coding,na
AT5G23400,0.00847497353047452,AT5G23400,5,1,protein_coding,na
AT1G47220,0.00846088365548223,CYCA3-3,1,1,protein_coding,na
AT3G11405,0.00845945352724919,AT3G11405,3,1,protein_coding,na
AT1G04930,0.00845656192578368,AT1G04930,1,-1,protein_coding,na
AT1G63295,0.00843979875699469,AT1G63295,1,-1,protein_coding,na
AT5G36250,0.00843623859375641,AT5G36250,5,1,protein_coding,na
AT3G18900,0.00843480302850412,AT3G18900,3,1,protein_coding,na
AT1G61430,0.0084277929112635,AT1G61430,1,-1,protein_coding,na
AT2G16400,0.0084265632399975,BLH7,2,-1,transcription_factor,Homeobox
AT1G76270,0.00842653037028533,OFUT16,1,-1,protein_coding,na
AT3G47470,0.00842256509422347,LHCA4,3,-1,protein_coding,na
AT4G17880,0.00842137048550011,MYC4,4,-1,transcription_factor,bHLH
AT1G67230,0.00842125348478234,CRWN1,1,-1,protein_coding,na
AT1G80620,0.00841652278350476,AT1G80620,1,1,protein_coding,na
AT1G12000,0.00841393517411596,PFP-BETA1,1,-1,protein_coding,na
AT1G30280,0.00840232924855631,AT1G30280,1,-1,protein_coding,na
AT3G03020,0.00840190793081544,AT3G03020,3,1,protein_coding,na
AT3G25740,0.00839638681104628,MAP1C,3,1,protein_coding,na
AT1G73400,0.0083936323424772,AT1G73400,1,1,protein_coding,na
AT1G17040,0.00838786782217101,SHA,1,1,protein_coding,na
AT5G18780,0.00838584160201841,AT5G18780,5,1,protein_coding,na
AT4G11570,0.00837218590769684,PYRP2,4,1,protein_coding,na
AT5G43890,0.00836510357602982,YUC5,5,-1,protein_coding,na
AT3G21700,0.00836415721405462,SGP2,3,1,protein_coding,na
AT3G46920,0.00836381324287667,AT3G46920,3,-1,protein_coding,na
AT5G22050,0.00836056882294718,AT5G22050,5,1,protein_coding,na
AT5G12010,0.00835592813032434,AT5G12010,5,-1,protein_coding,na
AT4G11655,0.00835382162781305,AT4G11655,4,1,protein_coding,na
AT2G36370,0.00833032860316693,FBL11,2,1,protein_coding,na
AT1G73080,0.00832895932134274,PEPR1,1,1,protein_coding,na
AT3G07195,0.00832613633873077,AT3G07195,3,1,protein_coding,na
AT1G20080,0.00832562415966569,SYT2,1,1,protein_coding,na
AT3G44735,0.008322335487124,PSK6,3,-1,protein_coding,na
AT2G34400,0.00831961740299597,PCMP-E23,2,1,protein_coding,na
AT1G52910,0.00831604569475187,AT1G52910,1,1,protein_coding,na
