GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G10480,10.5767189463273,ANAC050,3,1,transcription_factor,NAC
AT1G79660,10.5763662156031,AT1G79660,1,1,protein_coding,na
AT5G41650,10.5755069221901,AT5G41650,5,1,protein_coding,na
AT1G75240,10.5731753250021,ZHD5,1,1,transcription_factor,ZF-HD
AT1G04945,10.5711789976337,AT1G04945,1,1,protein_coding,na
AT1G36622,10.5707606756874,AT1G36622,1,-1,protein_coding,na
AT1G31410,10.5707419854314,AT1G31410,1,-1,protein_coding,na
AT3G11745,10.5696091578908,AT3G11745,3,-1,protein_coding,na
AT5G28300,10.5674270734874,AT5G28300,5,-1,transcription_factor,Trihelix
AT4G29750,10.5671738434437,AT4G29750,4,1,protein_coding,na
AT5G19070,10.5670738625057,AT5G19070,5,1,protein_coding,na
AT2G17450,10.5669665381617,ATL44,2,-1,transcription_factor,C3H
AT1G66740,10.5659848271392,ASF1A,1,1,protein_coding,na
AT1G70620,10.5654873827054,AT1G70620,1,1,protein_coding,na
AT3G57770,10.5642467077917,AT3G57770,3,1,protein_coding,na
AT5G37380,10.5631510701491,AT5G37380,5,-1,protein_coding,na
AT5G24060,10.5627320312962,AT5G24060,5,-1,protein_coding,na
AT1G51360,10.5622508241229,DABB1,1,1,protein_coding,na
AT2G40330,10.5610997851761,PYL6,2,-1,protein_coding,na
AT2G30280,10.5577793091229,RDM4,2,-1,protein_coding,na
AT1G50790,10.5571460873302,AT1G50790,1,-1,protein_coding,na
AT3G22380,10.5569959834515,TIC,3,1,protein_coding,na
AT4G30760,10.5517653511989,AT4G30760,4,1,protein_coding,na
AT2G47300,10.5510083514565,AT2G47300,2,1,protein_coding,na
AT3G10986,10.5499443580752,AT3G10986,3,-1,protein_coding,na
AT5G07460,10.5490315308886,MRSA2,5,-1,protein_coding,na
AT1G26200,10.5489250809416,AT1G26200,1,-1,protein_coding,na
AT1G75140,10.5487216033258,AT1G75140,1,-1,protein_coding,na
AT3G28899,10.5471344806491,AT3G28899,3,1,protein_coding,na
AT1G25500,10.5442490059065,AT1G25500,1,-1,protein_coding,na
AT1G06520,10.5416627800503,GPAT1,1,-1,protein_coding,na
AT1G73360,10.5403077026494,HDG11,1,-1,transcription_factor,Homeobox
AT1G02260,10.53895215225,AT1G02260,1,-1,protein_coding,na
AT2G28910,10.5352175975957,CXIP4,2,-1,protein_coding,na
AT4G23440,10.5305778358482,AT4G23440,4,1,protein_coding,na
AT1G17280,10.5266603526616,UBC34,1,-1,protein_coding,na
AT2G46900,10.5262942179016,AT2G46900,2,1,protein_coding,na
AT1G67856,10.5245653977924,AT1G67856,1,1,protein_coding,na
AT3G05930,10.5226173558386,GLP8,3,1,protein_coding,na
AT4G28811,10.520400851635,BHLH119,4,1,transcription_factor,bHLH
AT1G55300,10.5178062656396,TAF7,1,-1,protein_coding,na
AT1G48330,10.5154460584347,AT1G48330,1,1,protein_coding,na
AT1G61730,10.5152482787833,AT1G61730,1,-1,transcription_factor,GeBP
AT3G17520,10.5148029384891,AT3G17520,3,-1,protein_coding,na
AT4G03130,10.5138963505111,AT4G03130,4,-1,protein_coding,na
AT1G13880,10.5109108155998,AT1G13880,1,1,protein_coding,na
AT5G09890,10.5106620993601,AT5G09890,5,-1,protein_coding,na
AT1G22260,10.5092801244876,ZYP1A,1,-1,protein_coding,na
AT1G26750,10.508989200051,AT1G26750,1,1,protein_coding,na
AT2G21195,10.5079480840806,AT2G21195,2,1,protein_coding,na
AT1G80000,10.5062742795168,MLN51,1,1,protein_coding,na
AT2G40475,10.5030488280807,AT2G40475,2,-1,protein_coding,na
AT3G25500,10.5021470400534,FH1,3,-1,protein_coding,na
AT4G30090,10.499743991736,AT4G30090,4,-1,protein_coding,na
AT1G73930,10.4988608915314,AT1G73930,1,-1,protein_coding,na
AT1G50700,10.4952744571831,CPK33,1,1,protein_coding,na
AT4G37190,10.4951058321904,AT4G37190,4,1,protein_coding,na
AT4G35830,10.4935918041934,ACO1,4,-1,protein_coding,na
AT4G08940,10.4879628943954,AT4G08940,4,-1,protein_coding,na
AT4G01590,10.4866621142737,AT4G01590,4,-1,protein_coding,na
AT5G43211,10.4838535073141,AT5G43211,5,-1,protein_coding,na
AT1G04690,10.4832188480343,KAB1,1,1,protein_coding,na
AT3G09650,10.481485875781,HCF152,3,1,protein_coding,na
AT4G21410,10.4798861156507,CRK29,4,-1,protein_coding,na
AT4G23710,10.475479541154,VHA-G2,4,1,protein_coding,na
AT1G17480,10.4743936322906,IQD7,1,-1,protein_coding,na
AT5G13090,10.4734112802422,AT5G13090,5,-1,protein_coding,na
AT1G10350,10.4708111560909,AT1G10350,1,-1,protein_coding,na
AT3G49600,10.469226053521,UBP26,3,-1,protein_coding,na
AT5G12390,10.4690322213187,FIS1B,5,-1,protein_coding,na
AT5G28900,10.4689332319031,B''GAMMA,5,1,protein_coding,na
AT4G22740,10.4680753798521,AT4G22740,4,-1,protein_coding,na
AT2G43386,10.4679632548223,AT2G43386,2,1,protein_coding,na
AT4G29890,10.4671656784203,AT4G29890,4,1,protein_coding,na
AT1G27130,10.4653868337323,GSTU13,1,1,protein_coding,na
AT3G05390,10.4652292916532,AT3G05390,3,-1,protein_coding,na
AT5G07890,10.4646747035822,AT5G07890,5,-1,protein_coding,na
AT1G74970,10.4642696718443,RPS9,1,-1,protein_coding,na
AT4G39740,10.4634551780874,HCC2,4,-1,protein_coding,na
AT1G71950,10.4618461122407,AT1G71950,1,-1,protein_coding,na
AT1G11890,10.4597817692619,SEC22,1,1,protein_coding,na
AT1G52825,10.4587530486007,AT1G52825,1,-1,protein_coding,na
AT2G26970,10.4570972740198,AT2G26970,2,-1,protein_coding,na
AT2G32810,10.457037337799,BGAL9,2,-1,protein_coding,na
AT3G22490,10.456096241531,RAB28,3,-1,protein_coding,na
AT4G19890,10.4549069975042,AT4G19890,4,-1,protein_coding,na
AT4G08280,10.454819830209,AT4G08280,4,1,protein_coding,na
AT2G01450,10.449741470106,MPK17,2,-1,protein_coding,na
AT4G17085,10.4484563880087,AT4G17085,4,1,protein_coding,na
AT5G05680,10.446566011519,NUP88,5,1,protein_coding,na
AT1G09430,10.4430732105828,ACLA-3,1,1,protein_coding,na
AT2G40700,10.4421594105899,AT2G40700,2,1,protein_coding,na
AT4G31790,10.4407439202721,AT4G31790,4,1,protein_coding,na
AT5G06770,10.4394328063024,AT5G06770,5,-1,protein_coding,na
AT5G03500,10.4386011555771,AT5G03500,5,-1,protein_coding,na
AT3G52090,10.4380852422294,NRPB11,3,-1,protein_coding,na
AT1G34300,10.4370989640496,AT1G34300,1,1,protein_coding,na
AT2G41980,10.4335708830288,SINAT1,2,-1,transcription_factor,C3H
AT2G23790,10.4303499659332,AT2G23790,2,-1,protein_coding,na
AT1G14640,10.4296172915629,AT1G14640,1,1,protein_coding,na
AT1G16040,10.4294511056063,AT1G16040,1,1,protein_coding,na
AT1G67410,10.4277520491974,AT1G67410,1,-1,protein_coding,na
AT3G47640,10.4275243771258,BHLH47,3,1,transcription_factor,bHLH
AT3G18485,10.4260287921104,ILR2,3,-1,protein_coding,na
AT1G09410,10.4221345693526,PCMP-H18,1,1,protein_coding,na
AT3G53240,10.4209306491612,AtRLP45,3,1,protein_coding,na
AT3G09200,10.4200690996651,RPP0B,3,-1,protein_coding,na
AT1G13110,10.4185710201089,CYP71B7,1,1,protein_coding,na
AT1G69690,10.4168287386108,TCP15,1,1,transcription_factor,TCP
AT2G28150,10.4163526061223,AT2G28150,2,1,protein_coding,na
AT1G15800,10.4129575252144,AT1G15800,1,-1,protein_coding,na
AT2G20470,10.4124432515023,AT2G20470,2,-1,protein_coding,na
AT3G16810,10.4123505827048,APUM24,3,-1,protein_coding,na
AT1G44790,10.4095294307554,GGCT2;3,1,-1,protein_coding,na
AT1G32860,10.4074493523208,AT1G32860,1,-1,protein_coding,na
AT5G20340,10.4038497489014,BG5,5,1,protein_coding,na
AT5G23390,10.4038196968189,AT5G23390,5,-1,protein_coding,na
AT3G53030,10.4025736978282,SRPK4,3,1,protein_coding,na
AT3G07010,10.4016697610481,AT3G07010,3,-1,protein_coding,na
AT3G18610,10.4016146389867,NUCL2,3,-1,protein_coding,na
AT3G58480,10.4011430633533,IQM6,3,1,protein_coding,na
AT5G21274,10.40111320753,CAM6,5,-1,protein_coding,na
AT2G36790,10.4007849600552,UGT73C6,2,-1,protein_coding,na
AT5G02490,10.4003981104734,MED37D,5,-1,protein_coding,na
AT1G64230,10.3998279514455,UBC28,1,1,protein_coding,na
AT1G10200,10.3992293694682,WLIM1,1,-1,protein_coding,na
AT4G39260,10.3988161545319,RBG8,4,-1,protein_coding,na
AT2G46070,10.3969287864187,ATMPK12,2,-1,protein_coding,na
AT4G24500,10.3961807950943,SIC,4,1,protein_coding,na
AT5G14080,10.3944520563014,AT5G14080,5,-1,protein_coding,na
AT2G24010,10.3937400140575,scpl23,2,1,protein_coding,na
AT1G18900,10.3934952754919,AT1G18900,1,1,protein_coding,na
AT4G31670,10.393052560494,UBP18,4,-1,protein_coding,na
AT3G58720,10.3870142606202,AT3G58720,3,-1,transcription_factor,C3H
AT4G16045,10.3864761930864,AT4G16045,4,1,protein_coding,na
AT3G02555,10.3829744269356,AT3G02555,3,-1,protein_coding,na
AT1G20920,10.3824609124876,RH42,1,1,protein_coding,na
AT1G22960,10.380735759805,AT1G22960,1,-1,protein_coding,na
AT2G27860,10.3796904211113,AXS1,2,-1,protein_coding,na
AT2G02795,10.3770543486581,AT2G02795,2,1,protein_coding,na
AT1G68390,10.3735177008332,AT1G68390,1,1,protein_coding,na
AT4G16830,10.3733094558623,RGGA,4,1,protein_coding,na
AT1G34010,10.3723303992509,AT1G34010,1,-1,protein_coding,na
AT4G35580,10.3662468792959,NTL9,4,-1,transcription_factor,NAC
AT3G07750,10.3649569518774,AT3G07750,3,1,protein_coding,na
AT3G05100,10.3624056929294,AT3G05100,3,1,protein_coding,na
AT1G08830,10.3609806141279,CSD1,1,1,protein_coding,na
AT5G42140,10.3607258796378,AT5G42140,5,-1,protein_coding,na
AT1G48320,10.3593305434684,DHNAT1,1,-1,protein_coding,na
AT4G20260,10.3575816020959,PCAP1,4,1,protein_coding,na
AT4G22540,10.3572855949514,ORP2A,4,-1,protein_coding,na
AT2G03937,10.3564262960605,AT2G03937,2,1,protein_coding,na
AT3G05660,10.3555769186576,AtRLP33,3,-1,protein_coding,na
AT1G68720,10.3536448205803,TADA,1,1,protein_coding,na
AT3G01770,10.3515647765275,GTE11,3,-1,protein_coding,na
AT2G42190,10.3498362418636,AT2G42190,2,1,protein_coding,na
AT1G29120,10.3489330000815,AT1G29120,1,1,protein_coding,na
AT2G41670,10.3481125845735,SIN2,2,1,protein_coding,na
AT1G47270,10.3428368824764,TULP6,1,1,transcription_factor,TUB
AT1G73040,10.3426010087463,JAL19,1,-1,protein_coding,na
AT5G39800,10.3410441886746,AT5G39800,5,1,protein_coding,na
AT4G14920,10.3399516206126,AT4G14920,4,-1,transcription_factor,PHD
AT3G60070,10.3398340625946,AT3G60070,3,-1,protein_coding,na
AT2G39810,10.3366641483296,HOS1,2,1,protein_coding,na
AT4G37095,10.3352244915911,AT4G37095,4,-1,protein_coding,na
AT1G50140,10.3351620125539,AT1G50140,1,-1,protein_coding,na
AT2G29220,10.3312078659259,LECRK31,2,-1,protein_coding,na
AT4G14500,10.3297059242443,AT4G14500,4,1,protein_coding,na
AT4G20280,10.3280605980851,TAF11,4,1,protein_coding,na
AT2G30870,10.3273512778314,GSTF10,2,1,protein_coding,na
AT1G19010,10.3248114320568,AT1G19010,1,1,protein_coding,na
AT4G23350,10.3230807268221,AT4G23350,4,-1,protein_coding,na
AT3G57120,10.3226079958889,AT3G57120,3,1,protein_coding,na
AT1G71090,10.3201138531475,PILS2,1,1,protein_coding,na
AT2G33570,10.3185987948743,GALS1,2,1,protein_coding,na
AT1G06320,10.3183041033377,AT1G06320,1,1,protein_coding,na
AT2G27790,10.3179134960876,AT2G27790,2,-1,protein_coding,na
AT4G03250,10.3174801296731,AT4G03250,4,1,transcription_factor,Homeobox
AT1G68330,10.3173509144231,AT1G68330,1,1,protein_coding,na
AT2G33730,10.3171906462641,RH21,2,-1,protein_coding,na
AT1G65410,10.3171509546266,TGD3,1,1,protein_coding,na
AT1G21630,10.3151193484017,AT1G21630,1,1,protein_coding,na
AT3G55850,10.3150450761656,LAF3,3,-1,protein_coding,na
AT2G45850,10.3149428608204,AHL9,2,-1,protein_coding,na
AT1G02390,10.3143465563032,GPAT2,1,1,protein_coding,na
AT4G08540,10.3138977680199,AT4G08540,4,1,protein_coding,na
AT3G50000,10.3136260040177,CKA2,3,1,protein_coding,na
AT2G39160,10.3117441733888,AT2G39160,2,-1,protein_coding,na
AT3G04580,10.3115494780162,EIN4,3,-1,protein_coding,na
AT1G18700,10.3113589319675,AT1G18700,1,1,protein_coding,na
AT4G12770,10.3112774881263,AT4G12770,4,-1,protein_coding,na
AT4G27450,10.3107251370457,AT4G27450,4,-1,protein_coding,na
AT4G14190,10.3101418756078,AT4G14190,4,-1,protein_coding,na
AT4G08250,10.3071592821578,SCL26,4,1,protein_coding,na
AT5G66700,10.3050099126617,ATHB-53,5,1,transcription_factor,Homeobox
AT4G28820,10.2984083680463,AT4G28820,4,-1,protein_coding,na
AT2G29263,10.2966223586705,AT2G29263,2,-1,protein_coding,na
AT1G29410,10.296553910273,PAI3,1,-1,protein_coding,na
AT1G53910,10.2938368210648,RAP2-12,1,1,transcription_factor,AP2-EREBP
AT2G21660,10.2928269245388,RBG7,2,-1,protein_coding,na
AT3G56510,10.2915142960727,AT3G56510,3,-1,protein_coding,na
AT5G01980,10.2903959179225,AT5G01980,5,1,transcription_factor,C3H
AT3G07640,10.2894451554103,AT3G07640,3,1,protein_coding,na
AT3G60160,10.2891234684669,ABCC9,3,-1,protein_coding,na
AT2G37025,10.2876591030384,TRFL8,2,1,protein_coding,na
AT5G16715,10.2874438732057,EMB2247,5,1,protein_coding,na
AT5G07950,10.2867943630664,AT5G07950,5,-1,protein_coding,na
AT2G13610,10.2865789752403,ABCG5,2,-1,protein_coding,na
AT4G35500,10.2854665142454,AT4G35500,4,1,protein_coding,na
AT1G51160,10.2854623599753,AT1G51160,1,1,protein_coding,na
AT1G54350,10.2831345273533,ABCC2,1,1,protein_coding,na
AT1G31360,10.2824419487945,RECQL2,1,1,protein_coding,na
AT1G50120,10.2801375061555,AT1G50120,1,1,protein_coding,na
AT3G14020,10.2765389365821,NFYA6,3,1,transcription_factor,CCAAT-HAP2
AT3G60380,10.2757752039445,AT3G60380,3,-1,protein_coding,na
AT1G52710,10.2750749281605,AT1G52710,1,-1,protein_coding,na
AT1G06420,10.2715013747465,AT1G06420,1,1,protein_coding,na
AT1G60690,10.2674085911159,AT1G60690,1,-1,protein_coding,na
AT2G32415,10.2611682527404,RRP6L3,2,-1,protein_coding,na
AT3G05170,10.2570715896149,AT3G05170,3,1,protein_coding,na
AT1G54730,10.2561386045674,AT1G54730,1,1,protein_coding,na
AT3G13100,10.2557303763138,ABCC7,3,-1,protein_coding,na
AT1G14455,10.2548399074368,AT1G14455,1,-1,protein_coding,na
AT2G32640,10.2538442089536,AT2G32640,2,-1,protein_coding,na
AT1G23230,10.2531781910665,MED23,1,1,protein_coding,na
AT3G18430,10.2530018709256,AT3G18430,3,1,protein_coding,na
AT1G72660,10.2525105850756,DRG2,1,1,protein_coding,na
AT4G34180,10.2499483270833,AT4G34180,4,-1,protein_coding,na
AT1G53460,10.2483976778074,AT1G53460,1,-1,protein_coding,na
AT3G49010,10.2476321117095,RPL13B,3,-1,protein_coding,na
AT3G03000,10.2475493509059,CML18,3,1,protein_coding,na
AT2G42960,10.2475432229985,AT2G42960,2,-1,protein_coding,na
AT5G11960,10.2444361524818,AT5G11960,5,-1,protein_coding,na
AT1G62820,10.2407553855079,CML14,1,-1,protein_coding,na
AT5G14600,10.2375654143655,AT5G14600,5,1,protein_coding,na
AT4G04350,10.2372151218175,EMB2369,4,1,protein_coding,na
AT3G45030,10.2363881588384,RPS20A,3,-1,protein_coding,na
AT3G08560,10.2361854259379,VHA-E2,3,1,protein_coding,na
AT3G62920,10.2361270439238,AT3G62920,3,1,protein_coding,na
AT1G03000,10.2359441573911,PEX6,1,-1,protein_coding,na
AT2G40090,10.2348689139592,ATATH9,2,-1,protein_coding,na
AT3G20190,10.2336511013452,PRK4,3,1,protein_coding,na
AT5G12180,10.2318794117319,CPK17,5,1,protein_coding,na
AT3G62910,10.2316647031013,APG3,3,-1,protein_coding,na
AT2G21260,10.2277768219987,AT2G21260,2,-1,protein_coding,na
AT2G31340,10.2274321682659,emb1381,2,1,protein_coding,na
AT1G36320,10.2263462379848,AT1G36320,1,1,protein_coding,na
AT2G34840,10.2237773180906,AT2G34840,2,1,protein_coding,na
AT2G25720,10.2225781096681,AT2G25720,2,-1,protein_coding,na
AT1G03100,10.2224742182616,AT1G03100,1,-1,protein_coding,na
AT1G01490,10.2222223526202,AT1G01490,1,-1,protein_coding,na
AT1G11593,10.2199188561743,AT1G11593,1,1,protein_coding,na
AT1G50820,10.2183186226832,AT1G50820,1,-1,protein_coding,na
AT3G60320,10.2167378850602,NRG2,3,-1,protein_coding,na
AT5G06620,10.2149079744246,ATXR4,5,1,protein_coding,na
AT4G24970,10.2131510267301,MORC7,4,1,protein_coding,na
AT5G41240,10.2122592880226,GSTT2,5,-1,protein_coding,na
AT3G18165,10.2114554402434,MOS4,3,1,protein_coding,na
AT5G40080,10.2105195034863,AT5G40080,5,-1,protein_coding,na
AT2G03060,10.21045363577,AGL30,2,1,transcription_factor,MADS
AT1G07070,10.2099046716157,RPL35AA,1,1,protein_coding,na
AT2G31082,10.2080976714493,CLE7,2,1,protein_coding,na
AT2G19180,10.207253187036,AT2G19180,2,1,protein_coding,na
AT5G13730,10.2061377947521,SIGD,5,-1,protein_coding,na
AT1G11350,10.2059051164048,SD113,1,-1,protein_coding,na
AT2G28240,10.2053767928323,AT2G28240,2,1,protein_coding,na
AT3G19520,10.2038750906599,AT3G19520,3,1,protein_coding,na
AT5G09860,10.2036726854803,THO1,5,1,protein_coding,na
AT4G25590,10.2035140932646,ADF7,4,-1,protein_coding,na
AT4G04370,10.1992205291004,PCMP-E99,4,-1,protein_coding,na
AT5G42630,10.1985103220751,KAN4,5,-1,transcription_factor,G2-like
AT3G63250,10.1983778602524,HMT-2,3,-1,protein_coding,na
AT2G23320,10.1944284194647,WRKY15,2,1,transcription_factor,WRKY
AT2G31980,10.1929700184082,CYS2,2,-1,protein_coding,na
AT3G17800,10.1920294823842,AT3G17800,3,-1,protein_coding,na
AT2G41750,10.1898455989009,AT2G41750,2,-1,protein_coding,na
AT3G06600,10.1897051998809,SINE3,3,-1,protein_coding,na
AT1G02960,10.1888346601774,AT1G02960,1,-1,protein_coding,na
AT1G77230,10.1880756057882,AT1G77230,1,1,protein_coding,na
AT2G31680,10.1852685873514,RABA5D,2,-1,protein_coding,na
AT3G04980,10.1846091304565,AT3G04980,3,-1,protein_coding,na
AT1G70200,10.1811348886133,AT1G70200,1,-1,protein_coding,na
AT1G79590,10.1803286637215,SYP52,1,1,protein_coding,na
AT1G72910,10.175251178721,AT1G72910,1,1,protein_coding,na
AT5G23670,10.1747382116952,LCB2A,5,1,protein_coding,na
AT3G01180,10.1739601968606,SS2,3,-1,protein_coding,na
AT4G25650,10.1734349854884,PTC52,4,-1,protein_coding,na
AT5G02720,10.1721995737173,AT5G02720,5,-1,protein_coding,na
AT5G13430,10.1709090142274,UCR1-1,5,-1,protein_coding,na
AT2G29020,10.1703715182742,AT2G29020,2,1,protein_coding,na
AT2G17980,10.1691250299781,SLY1,2,1,protein_coding,na
AT5G42280,10.1683638679872,AT5G42280,5,-1,protein_coding,na
AT1G08110,10.1678291373361,AT1G08110,1,1,protein_coding,na
AT5G01720,10.167688886122,FBL3,5,-1,protein_coding,na
AT2G29540,10.1674852309527,ATRPC14,2,1,protein_coding,na
AT1G55535,10.1660982169515,AT1G55535,1,-1,protein_coding,na
AT3G56420,10.1654967597505,AT3G56420,3,-1,protein_coding,na
AT2G36160,10.1654837349864,RPS14A,2,1,protein_coding,na
AT5G19330,10.1652383414468,ARIA,5,-1,protein_coding,na
AT1G13200,10.1640429058404,AT1G13200,1,-1,protein_coding,na
AT4G36360,10.1639344156812,BGAL3,4,-1,protein_coding,na
AT5G23480,10.1639110728103,AT5G23480,5,1,protein_coding,na
AT3G56260,10.1638840101818,AT3G56260,3,-1,protein_coding,na
AT1G09350,10.1636325804808,GOLS3,1,1,protein_coding,na
AT5G13310,10.1635204565761,AT5G13310,5,1,protein_coding,na
AT5G09840,10.1634769945072,AT5G09840,5,1,protein_coding,na
AT3G09080,10.162681549305,AT3G09080,3,-1,protein_coding,na
AT2G20490,10.1616890705479,NOP10,2,1,protein_coding,na
AT5G01940,10.1612685691581,AT5G01940,5,-1,protein_coding,na
AT1G10865,10.160128739557,AT1G10865,1,-1,protein_coding,na
AT5G08530,10.1597960256744,CI51,5,-1,protein_coding,na
AT2G11626,10.1591236174201,AT2G11626,2,1,protein_coding,na
AT2G19350,10.1587536817228,AT2G19350,2,1,protein_coding,na
AT5G43130,10.1581709065416,TAF4B,5,-1,protein_coding,na
AT1G01770,10.1571964854822,AT1G01770,1,1,protein_coding,na
AT3G09350,10.1536696453667,Fes1A,3,1,protein_coding,na
AT4G25770,10.1522592730872,AT4G25770,4,-1,protein_coding,na
AT1G05990,10.1508577739006,CML7,1,1,protein_coding,na
AT5G39520,10.1504143587411,AT5G39520,5,-1,protein_coding,na
AT4G13250,10.1502114545927,NYC1,4,-1,protein_coding,na
AT4G01940,10.149186158724,NIFU1,4,-1,protein_coding,na
AT3G15010,10.1478452106675,UBA2C,3,1,protein_coding,na
AT5G12210,10.1471188087569,RGTB1,5,1,protein_coding,na
AT1G79350,10.1461506251883,FGT1,1,-1,protein_coding,na
AT4G00440,10.1455392004308,AT4G00440,4,1,protein_coding,na
AT4G29490,10.1433705458212,AT4G29490,4,1,protein_coding,na
AT4G12720,10.1433530406616,AtNUDT7,4,1,protein_coding,na
AT4G36820,10.1431342286053,AT4G36820,4,1,protein_coding,na
AT3G52570,10.1399748626422,AT3G52570,3,1,protein_coding,na
AT5G13510,10.1387281781855,RPL10,5,1,protein_coding,na
AT4G33670,10.136988462706,LGALDH,4,-1,protein_coding,na
AT4G02450,10.13636236067,AT4G02450,4,-1,protein_coding,na
AT4G00355,10.135894481034,ATI2,4,1,protein_coding,na
AT5G25270,10.1355394884758,AT5G25270,5,-1,protein_coding,na
AT1G73720,10.1353768694282,SMU1,1,1,protein_coding,na
AT2G45030,10.134941216827,MEFG2,2,1,protein_coding,na
AT3G29330,10.1340460767724,AT3G29330,3,-1,protein_coding,na
AT4G22260,10.1339957406373,AOX4,4,-1,protein_coding,na
AT1G61810,10.1334264566259,BGLU45,1,1,protein_coding,na
AT4G27270,10.1331720961951,AT4G27270,4,-1,protein_coding,na
AT3G51140,10.132893406915,AT3G51140,3,1,protein_coding,na
AT1G72720,10.1323590181615,AT1G72720,1,-1,protein_coding,na
AT5G42950,10.1320331699926,AT5G42950,5,1,protein_coding,na
AT5G05670,10.1300594732349,AT5G05670,5,-1,protein_coding,na
AT1G68290,10.1285178646719,ENDO2,1,1,protein_coding,na
AT2G44525,10.1277298379706,AT2G44525,2,1,protein_coding,na
AT5G03300,10.1274982593599,ADK2,5,1,protein_coding,na
AT1G26560,10.1272171907143,BGLU40,1,1,protein_coding,na
AT2G07020,10.1263318357141,AT2G07020,2,-1,protein_coding,na
AT1G76200,10.1234390510207,AT1G76200,1,1,protein_coding,na
AT5G01770,10.122387111489,RAPTOR2,5,-1,protein_coding,na
AT2G20830,10.1211853592665,AT2G20830,2,-1,protein_coding,na
AT5G20380,10.1201803839865,PHT4;5,5,-1,protein_coding,na
AT4G34570,10.1201372341992,THY-2,4,-1,protein_coding,na
AT5G33280,10.119792510111,CLC-G,5,1,protein_coding,na
AT3G47850,10.1192171190165,AT3G47850,3,-1,protein_coding,na
AT3G02510,10.1184374797462,AT3G02510,3,-1,protein_coding,na
AT3G58180,10.1176426708274,AT3G58180,3,1,protein_coding,na
AT3G44770,10.1152834623295,AT3G44770,3,1,protein_coding,na
AT1G76520,10.1140616010993,PILS3,1,1,protein_coding,na
AT1G14890,10.1132034658979,AT1G14890,1,1,protein_coding,na
AT1G74260,10.1111406265081,PUR4,1,-1,protein_coding,na
AT2G01918,10.1106011467161,PQL3,2,-1,protein_coding,na
AT2G15042,10.1094869868855,AT2G15042,2,1,protein_coding,na
AT1G75550,10.1017080652619,AT1G75550,1,-1,protein_coding,na
AT5G16510,10.1009795488022,RGP5,5,1,protein_coding,na
