Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G76420,NAC031,1,-1,transcription_factor,NAC
AT2G29150,AT2G29150,2,-1,protein_coding,na
AT5G58090,AT5G58090,5,-1,protein_coding,na
AT5G06950,TGA2,5,1,transcription_factor,bZIP
AT4G35350,XCP1,4,1,protein_coding,na
AT4G04930,DES-1-LIKE,4,1,protein_coding,na
AT2G37900,NPF5.6,2,-1,protein_coding,na
AT5G19875,AT5G19875,5,1,protein_coding,na
AT1G19350,BES1,1,1,transcription_factor,BZR
AT3G06710,AT3G06710,3,1,protein_coding,na
AT4G29190,AT4G29190,4,-1,protein_coding,na
AT1G68220,AT1G68220,1,1,protein_coding,na
AT2G33060,AtRLP27,2,1,protein_coding,na
AT4G17080,AT4G17080,4,1,protein_coding,na
AT4G15700,GRXS3,4,1,protein_coding,na
AT1G28327,AT1G28327,1,1,protein_coding,na
AT3G56900,AAAS,3,1,protein_coding,na
AT3G25200,AT3G25200,3,1,protein_coding,na
AT1G15825,AT1G15825,1,-1,protein_coding,na
AT3G49307,AT3G49307,3,-1,protein_coding,na
ATMG00500,ORF141,Mt,1,protein_coding,na
AT4G12680,AT4G12680,4,1,protein_coding,na
AT2G19540,AT2G19540,2,1,protein_coding,na
AT2G40190,ALG11,2,1,protein_coding,na
AT1G59830,PP2A1,1,-1,protein_coding,na
AT1G67325,AT1G67325,1,-1,protein_coding,na
AT5G64310,AGP1,5,1,protein_coding,na
AT5G24280,GMI1,5,-1,protein_coding,na
AT3G06360,AGP27,3,1,protein_coding,na
AT5G53770,AT5G53770,5,1,protein_coding,na
AT3G25719,AT3G25719,3,-1,protein_coding,na
AT3G07230,AT3G07230,3,1,protein_coding,na
AT3G21352,AT3G21352,3,1,protein_coding,na
AT2G32835,RALFL16,2,-1,protein_coding,na
AT5G50345,ESFL11,5,1,protein_coding,na
AT3G02610,AT3G02610,3,1,protein_coding,na
AT4G31354,AT4G31354,4,1,protein_coding,na
AT3G18270,CYP77A5P,3,1,protein_coding,na
AT4G35680,AT4G35680,4,1,protein_coding,na
AT2G28490,AT2G28490,2,-1,protein_coding,na
AT1G54215,AT1G54215,1,1,protein_coding,na
AT3G24200,AT3G24200,3,-1,protein_coding,na
AT5G46680,AT5G46680,5,1,protein_coding,na
AT1G13080,CYP71B2,1,1,protein_coding,na
AT3G49630,AT3G49630,3,1,protein_coding,na
AT3G47965,AT3G47965,3,-1,protein_coding,na
AT1G53060,AT1G53060,1,1,protein_coding,na
AT2G26920,AT2G26920,2,1,protein_coding,na
AT5G66980,AT5G66980,5,1,protein_coding,na
AT5G19175,AT5G19175,5,-1,protein_coding,na
AT5G04770,CAT6,5,1,protein_coding,na
ENSRNA049492397,tRNA-Asp,2,-1,tRNA,na
AT5G45400,RPA1C,5,1,protein_coding,na
AT1G75945,AT1G75945,1,-1,protein_coding,na
AT1G19980,AT1G19980,1,1,protein_coding,na
AT3G19810,AT3G19810,3,-1,protein_coding,na
AT4G24670,TAR2,4,-1,protein_coding,na
AT2G04066,AT2G04066,2,-1,protein_coding,na
AT1G30520,AAE14,1,1,protein_coding,na
AT5G22030,UBP8,5,-1,protein_coding,na
AT1G19490,AT1G19490,1,-1,transcription_factor,bZIP
AT4G27780,ACBP2,4,1,protein_coding,na
AT1G56130,AT1G56130,1,-1,protein_coding,na
AT5G16270,SYN4,5,1,protein_coding,na
AT3G24460,AT3G24460,3,-1,protein_coding,na
AT4G16280,FCA,4,-1,protein_coding,na
AT1G17990,AT1G17990,1,-1,protein_coding,na
AT5G45550,MOB1A,5,1,protein_coding,na
AT1G16916,AT1G16916,1,-1,protein_coding,na
AT5G57280,RID2,5,1,protein_coding,na
AT5G17340,AT5G17340,5,-1,protein_coding,na
AT2G24460,AT2G24460,2,1,protein_coding,na
AT3G50380,AT3G50380,3,-1,protein_coding,na
AT1G12580,PEPKR1,1,1,protein_coding,na
AT3G43432,AT3G43432,3,-1,protein_coding,na
AT3G56420,AT3G56420,3,-1,protein_coding,na
AT1G22030,AT1G22030,1,-1,protein_coding,na
AT3G17740,AT3G17740,3,-1,protein_coding,na
AT4G20690,AT4G20690,4,-1,protein_coding,na
AT3G06920,AT3G06920,3,1,protein_coding,na
AT5G44785,OSB3,5,-1,protein_coding,na
AT3G22723,AT3G22723,3,1,protein_coding,na
AT5G50290,AT5G50290,5,1,protein_coding,na
AT3G59200,AT3G59200,3,1,protein_coding,na
AT5G11360,AT5G11360,5,-1,protein_coding,na
AT4G10260,AT4G10260,4,-1,protein_coding,na
AT5G03520,RABE1D,5,1,protein_coding,na
AT4G36430,PER49,4,-1,protein_coding,na
AT3G11240,ATE2,3,-1,protein_coding,na
AT2G07687,AT2G07687,2,-1,protein_coding,na
AT1G50820,AT1G50820,1,-1,protein_coding,na
AT1G55917,AT1G55917,1,-1,protein_coding,na
AT5G23100,AT5G23100,5,1,protein_coding,na
AT4G16690,PPD,4,-1,protein_coding,na
AT2G03770,SOT13,2,-1,protein_coding,na
AT1G72460,AT1G72460,1,1,protein_coding,na
AT2G44160,MTHFR2,2,1,protein_coding,na
AT4G10730,AT4G10730,4,-1,protein_coding,na
AT5G33290,XGD1,5,1,protein_coding,na
AT2G34810,AT2G34810,2,1,protein_coding,na
AT2G25305,AT2G25305,2,-1,protein_coding,na
AT1G73010,PS2,1,-1,protein_coding,na
AT5G53050,AT5G53050,5,-1,protein_coding,na
AT1G77920,TGA7,1,1,transcription_factor,bZIP
AT1G75720,AT1G75720,1,-1,protein_coding,na
AT3G03630,CS26,3,-1,protein_coding,na
AT5G23570,SGS3,5,1,protein_coding,na
AT4G05520,EHD2,4,1,protein_coding,na
AT5G15920,SMC5,5,1,protein_coding,na
AT1G68585,AT1G68585,1,1,protein_coding,na
AT4G28405,AT4G28405,4,-1,protein_coding,na
AT5G43000,AT5G43000,5,-1,protein_coding,na
AT2G38040,CAC3,2,1,protein_coding,na
AT4G29820,CFIS1,4,-1,protein_coding,na
AT4G24400,CIPK8,4,1,protein_coding,na
AT5G20440,MOB2A,5,1,protein_coding,na
AT4G32980,ATH1,4,-1,transcription_factor,Homeobox
AT5G53150,AT5G53150,5,1,protein_coding,na
AT1G31140,AGL63,1,1,transcription_factor,MADS
AT5G07572,AT5G07572,5,1,protein_coding,na
AT3G20300,AT3G20300,3,-1,protein_coding,na
ATMG00910,ORF215A,Mt,-1,protein_coding,na
AT5G50030,AT5G50030,5,1,protein_coding,na
AT1G11280,AT1G11280,1,-1,protein_coding,na
AT5G06530,ABCG22,5,-1,protein_coding,na
AT3G59520,RBL13,3,1,protein_coding,na
AT1G33870,AT1G33870,1,-1,protein_coding,na
AT5G60805,AT5G60805,5,-1,protein_coding,na
AT5G40880,ZFWD3,5,1,protein_coding,na
AT3G49390,CID10,3,-1,protein_coding,na
AT5G19820,emb2734,5,-1,protein_coding,na
AT3G27750,THA8,3,1,protein_coding,na
AT5G64667,IDL2,5,1,protein_coding,na
AT1G72790,AT1G72790,1,1,protein_coding,na
AT1G58180,BCA6,1,-1,protein_coding,na
AT4G21050,DOF4.4,4,1,transcription_factor,C2C2-Dof
AT2G24580,AT2G24580,2,-1,protein_coding,na
AT3G13550,COP10,3,-1,protein_coding,na
AT1G01380,ETC1,1,1,transcription_factor,MYB-related
AT3G27140,AT3G27140,3,-1,protein_coding,na
AT1G16690,AT1G16690,1,1,protein_coding,na
AT2G31200,ADF6,2,1,protein_coding,na
AT3G56140,RER6,3,1,protein_coding,na
AT1G72010,TCP22,1,1,transcription_factor,TCP
AT3G21550,DMP2,3,-1,protein_coding,na
AT2G29460,GSTU4,2,-1,protein_coding,na
AT3G20220,AT3G20220,3,1,protein_coding,na
AT1G08120,AT1G08120,1,1,protein_coding,na
AT2G35790,AT2G35790,2,1,protein_coding,na
AT1G26850,AT1G26850,1,-1,protein_coding,na
AT3G59430,AT3G59430,3,-1,protein_coding,na
AT5G02650,AT5G02650,5,1,protein_coding,na
AT4G11300,AT4G11300,4,-1,protein_coding,na
AT3G18165,MOS4,3,1,protein_coding,na
AT3G32040,AT3G32040,3,-1,protein_coding,na
AT3G14830,AT3G14830,3,1,protein_coding,na
AT5G36170,PRFB1,5,-1,protein_coding,na
AT5G06600,UBP12,5,-1,protein_coding,na
AT1G18070,AT1G18070,1,-1,protein_coding,na
AT2G40711,AT2G40711,2,-1,protein_coding,na
AT5G63900,AT5G63900,5,1,transcription_factor,PHD
AT1G56290,AT1G56290,1,1,protein_coding,na
AT4G25707,AT4G25707,4,-1,protein_coding,na
AT3G51210,SOT2,3,1,protein_coding,na
AT4G29300,LCR27,4,-1,protein_coding,na
AT3G24830,RPL13AB,3,1,protein_coding,na
AT5G02995,AT5G02995,5,1,protein_coding,na
AT1G26920,AT1G26920,1,1,protein_coding,na
AT3G49610,AT3G49610,3,-1,protein_coding,na
AT2G03270,AT2G03270,2,1,protein_coding,na
AT3G07830,AT3G07830,3,-1,protein_coding,na
AT1G12370,PHR1,1,-1,protein_coding,na
AT2G29340,AT2G29340,2,1,protein_coding,na
AT5G03500,AT5G03500,5,-1,protein_coding,na
AT1G25211,AT1G25211,1,1,protein_coding,na
AT5G17600,ATL52,5,-1,transcription_factor,C3H
AT4G35650,IDH3,4,1,protein_coding,na
AT2G32400,GLR3.7,2,-1,protein_coding,na
AT4G17560,AT4G17560,4,1,protein_coding,na
AT1G10350,AT1G10350,1,-1,protein_coding,na
AT1G24160,AT1G24160,1,-1,protein_coding,na
AT5G45800,MEE62,5,-1,protein_coding,na
AT3G04590,AHL14,3,-1,protein_coding,na
AT5G59560,SRR1,5,-1,protein_coding,na
AT2G37030,AT2G37030,2,1,protein_coding,na
AT4G31351,AT4G31351,4,1,protein_coding,na
AT2G35795,TIM14-1,2,1,protein_coding,na
AT3G06380,TULP9,3,1,transcription_factor,TUB
AT1G15580,IAA5,1,-1,protein_coding,na
AT2G07835,AT2G07835,2,-1,protein_coding,na
AT1G08280,GALT29A,1,1,protein_coding,na
AT4G20030,AT4G20030,4,1,protein_coding,na
AT1G59560,SPL1,1,1,protein_coding,na
AT1G20687,AT1G20687,1,1,protein_coding,na
AT5G16720,MYOB3,5,1,protein_coding,na
AT3G12930,IJ,3,1,protein_coding,na
AT2G32080,PURA1,2,-1,protein_coding,na
AT2G19600,KEA4,2,1,protein_coding,na
AT1G74890,ARR15,1,-1,protein_coding,na
AT2G36950,HIPP05,2,1,protein_coding,na
AT1G80000,MLN51,1,1,protein_coding,na
AT4G39670,AT4G39670,4,1,protein_coding,na
AT5G41020,AT5G41020,5,-1,transcription_factor,MYB-related
AT1G71070,AT1G71070,1,-1,protein_coding,na
AT3G28860,ABCB19,3,-1,protein_coding,na
AT5G09310,AT5G09310,5,-1,protein_coding,na
AT2G24000,SCPL22,2,1,protein_coding,na
AT2G25410,ATL22,2,1,transcription_factor,C3H
AT3G45220,AT3G45220,3,-1,protein_coding,na
AT1G62262,SLAH4,1,-1,protein_coding,na
AT3G14700,AT3G14700,3,1,protein_coding,na
AT1G06820,CRTISO,1,-1,protein_coding,na
AT5G19920,AT5G19920,5,-1,protein_coding,na
AT1G56590,AP3M,1,-1,protein_coding,na
AT2G25500,AT2G25500,2,-1,protein_coding,na
ATMG00050,ORF131,Mt,1,protein_coding,na
AT1G03260,AT1G03260,1,-1,protein_coding,na
ATCG00380,RPS4,Pt,-1,protein_coding,na
AT1G58100,TCP8,1,-1,transcription_factor,TCP
AT1G64195,AT1G64195,1,-1,protein_coding,na
AT1G46912,AT1G46912,1,1,protein_coding,na
AT5G50270,AT5G50270,5,1,protein_coding,na
AT2G35130,AT2G35130,2,-1,protein_coding,na
AT3G19895,AT3G19895,3,-1,protein_coding,na
AT5G55190,RAN3,5,1,protein_coding,na
AT4G10930,AT4G10930,4,-1,protein_coding,na
AT1G24909,AT1G24909,1,-1,protein_coding,na
AT4G37980,CAD7,4,1,protein_coding,na
AT1G27440,IRX10,1,-1,protein_coding,na
AT3G03680,AT3G03680,3,1,protein_coding,na
AT1G05490,CLSY3,1,-1,protein_coding,na
AT1G69030,AT1G69030,1,-1,protein_coding,na
AT3G28216,AT3G28216,3,-1,protein_coding,na
AT5G18340,PUB48,5,-1,protein_coding,na
AT5G02250,RNR1,5,1,protein_coding,na
AT5G60790,ABCF1,5,-1,protein_coding,na
AT2G42810,PAPP5,2,-1,protein_coding,na
AT5G50443,AT5G50443,5,1,protein_coding,na
AT2G39851,AT2G39851,2,1,protein_coding,na
AT4G07325,AT4G07325,4,-1,protein_coding,na
AT3G43710,AT3G43710,3,1,protein_coding,na
AT2G32320,THG2,2,1,protein_coding,na
AT1G72710,CKL2,1,1,protein_coding,na
AT4G40080,AT4G40080,4,1,protein_coding,na
AT5G06140,SNX1,5,-1,protein_coding,na
AT4G09870,AT4G09870,4,1,protein_coding,na
AT3G03070,AT3G03070,3,-1,protein_coding,na
AT4G03320,TIC20-IV,4,1,protein_coding,na
AT1G04190,TPR3,1,-1,protein_coding,na
AT5G19400,SMG7,5,1,protein_coding,na
AT1G61475,AT1G61475,1,-1,protein_coding,na
AT2G04190,AT2G04190,2,-1,protein_coding,na
AT1G05615,AT1G05615,1,-1,protein_coding,na
AT3G44060,AT3G44060,3,-1,protein_coding,na
AT5G36500,AT5G36500,5,-1,protein_coding,na
AT3G61880,CYP78A9,3,-1,protein_coding,na
AT2G34410,RWA3,2,1,protein_coding,na
AT4G32560,AT4G32560,4,1,protein_coding,na
AT2G18200,AT2G18200,2,-1,protein_coding,na
AT1G32340,NHL8,1,-1,protein_coding,na
AT2G30390,FC2,2,-1,protein_coding,na
AT4G19900,AT4G19900,4,-1,protein_coding,na
AT5G23070,TK1B,5,1,protein_coding,na
AT4G07990,AT4G07990,4,-1,protein_coding,na
AT1G52780,AT1G52780,1,1,protein_coding,na
AT5G24640,AT5G24640,5,1,protein_coding,na
AT4G39370,UBP27,4,1,protein_coding,na
AT1G15770,MED15B,1,-1,protein_coding,na
AT1G69170,SPL6,1,1,transcription_factor,SBP
AT2G47710,AT2G47710,2,-1,protein_coding,na
AT1G32337,AT1G32337,1,1,protein_coding,na
AT2G23755,AT2G23755,2,-1,protein_coding,na
AT5G58310,MES18,5,-1,protein_coding,na
AT4G39350,CESA2,4,1,protein_coding,na
AT1G12870,AT1G12870,1,-1,protein_coding,na
AT3G49450,AT3G49450,3,-1,protein_coding,na
AT1G54115,CCX4,1,1,protein_coding,na
AT5G46410,SSP4,5,1,protein_coding,na
AT3G61113,URM1-2,3,-1,protein_coding,na
AT1G66820,AT1G66820,1,1,protein_coding,na
AT4G14819,AT4G14819,4,1,protein_coding,na
AT3G46120,PAP19,3,-1,protein_coding,na
AT1G19090,RKF2,1,1,nontranslating_CDS,na
AT4G03480,AT4G03480,4,-1,protein_coding,na
AT1G75250,ATRL6,1,-1,transcription_factor,MYB-related
AT5G41870,AT5G41870,5,-1,protein_coding,na
AT5G39230,AT5G39230,5,1,protein_coding,na
AT1G56100,AT1G56100,1,-1,protein_coding,na
AT5G46370,TPK2,5,-1,protein_coding,na
AT1G45130,BGAL5,1,1,protein_coding,na
AT1G13830,AT1G13830,1,-1,protein_coding,na
AT3G22600,AT3G22600,3,-1,protein_coding,na
AT4G23330,AT4G23330,4,1,protein_coding,na
AT4G16555,AT4G16555,4,-1,protein_coding,na
AT5G04730,AT5G04730,5,-1,protein_coding,na
AT4G04510,CRK38,4,1,protein_coding,na
AT1G30010,NMAT1,1,1,protein_coding,na
AT1G02040,AT1G02040,1,-1,transcription_factor,C2H2
AT3G55710,UGT76F2,3,1,protein_coding,na
AT5G36670,AT5G36670,5,1,transcription_factor,PHD
AT5G22490,AT5G22490,5,-1,protein_coding,na
AT1G24388,AT1G24388,1,-1,protein_coding,na
AT5G41763,AT5G41763,5,1,protein_coding,na
AT2G40170,EM6,2,-1,protein_coding,na
AT3G03830,SAUR28,3,-1,protein_coding,na
AT5G40250,ATL46,5,1,protein_coding,na
AT1G43780,SCPL44,1,1,protein_coding,na
AT1G72370,RPSAA,1,-1,protein_coding,na
AT4G39410,WRKY13,4,-1,transcription_factor,WRKY
AT1G80480,PTAC17,1,-1,protein_coding,na
AT1G23460,AT1G23460,1,1,protein_coding,na
AT3G10920,MSD1,3,1,protein_coding,na
AT5G51300,SF1,5,-1,protein_coding,na
AT2G21045,HAC1,2,1,protein_coding,na
AT5G55130,MOCS3,5,-1,protein_coding,na
AT2G15420,AT2G15420,2,-1,protein_coding,na
AT1G56170,NFYC2,1,1,transcription_factor,CCAAT-HAP5
AT3G50330,HEC2,3,-1,transcription_factor,bHLH
AT3G12110,ACT11,3,1,protein_coding,na
AT5G05390,LAC12,5,1,protein_coding,na
AT2G19410,AT2G19410,2,-1,protein_coding,na
AT1G24475,AT1G24475,1,-1,protein_coding,na
AT3G51260,PAD1,3,1,protein_coding,na
AT3G45660,AT3G45660,3,1,protein_coding,na
AT4G37070,PLP1,4,-1,protein_coding,na
AT2G23790,AT2G23790,2,-1,protein_coding,na
AT1G44110,CYCA1-1,1,-1,protein_coding,na
AT2G16210,AT2G16210,2,-1,protein_coding,na
AT2G03320,AT2G03320,2,1,protein_coding,na
AT1G78230,AT1G78230,1,1,protein_coding,na
AT1G20640,NLP4,1,1,transcription_factor,NLP
AT1G67410,AT1G67410,1,-1,protein_coding,na
AT4G20640,CRRSP47,4,1,protein_coding,na
AT2G15345,AT2G15345,2,-1,protein_coding,na
AT3G10400,SNRNP31,3,1,protein_coding,na
AT1G20310,AT1G20310,1,1,protein_coding,na
AT1G80040,AT1G80040,1,-1,protein_coding,na
AT5G10650,AT5G10650,5,-1,protein_coding,na
AT1G19300,GATL1,1,-1,protein_coding,na
AT1G20700,WOX14,1,1,transcription_factor,Homeobox
AT2G37820,AT2G37820,2,1,protein_coding,na
AT5G28960,AT5G28960,5,1,protein_coding,na
AT1G02460,AT1G02460,1,-1,protein_coding,na
AT2G07643,AT2G07643,2,1,protein_coding,na
AT3G60880,DHDPS1,3,1,protein_coding,na
AT1G07510,FTSH10,1,1,protein_coding,na
AT5G49450,BZIP1,5,1,transcription_factor,bZIP
AT1G62760,PMEI10,1,-1,protein_coding,na
AT4G31710,ATGLR2.4,4,1,protein_coding,na
AT1G20260,VHA-B3,1,1,protein_coding,na
AT1G32090,AT1G32090,1,-1,protein_coding,na
AT3G17460,AT3G17460,3,-1,protein_coding,na
AT1G71480,AT1G71480,1,1,protein_coding,na
AT5G23660,SWEET12,5,-1,protein_coding,na
AT3G17370,AT3G17370,3,-1,protein_coding,na
AT5G55290,VHA-E1,5,-1,protein_coding,na
AT4G13170,RPL13AC,4,-1,protein_coding,na
AT1G70200,AT1G70200,1,-1,protein_coding,na
AT4G14640,CML8,4,1,protein_coding,na
AT4G32860,AT4G32860,4,-1,protein_coding,na
AT3G55560,AHL15,3,-1,protein_coding,na
AT1G20980,SPL14,1,1,transcription_factor,SBP
AT5G62165,AGL42,5,1,transcription_factor,MADS
AT1G79890,AT1G79890,1,1,protein_coding,na
AT3G24130,PME29,3,-1,protein_coding,na
AT3G01345,AT3G01345,3,1,protein_coding,na
AT5G15740,OFUT34,5,-1,protein_coding,na
AT1G28340,AtRLP4,1,1,protein_coding,na
AT1G66170,MMD1,1,-1,protein_coding,na
AT4G03470,AT4G03470,4,-1,protein_coding,na
AT5G03060,AT5G03060,5,-1,protein_coding,na
AT5G17523,AT5G17523,5,-1,protein_coding,na
AT1G74380,XXT5,1,1,protein_coding,na
AT3G19663,AT3G19663,3,1,protein_coding,na
AT5G01010,AT5G01010,5,-1,protein_coding,na
AT2G44680,CKB4,2,-1,protein_coding,na
AT1G03470,NET3A,1,-1,protein_coding,na
AT2G04430,NUDT5,2,1,protein_coding,na
AT3G20850,AT3G20850,3,1,protein_coding,na
AT3G47810,VPS29,3,-1,protein_coding,na
AT5G03730,CTR1,5,-1,protein_coding,na
AT3G06019,AT3G06019,3,-1,protein_coding,na
AT5G52180,AT5G52180,5,-1,protein_coding,na
AT3G55620,EIF6-2,3,1,protein_coding,na
AT2G27229,AT2G27229,2,1,protein_coding,na
AT1G34050,AT1G34050,1,1,protein_coding,na
AT4G10595,LCR2,4,1,protein_coding,na
AT2G07815,AT2G07815,2,-1,protein_coding,na
AT3G10660,CPK2,3,-1,protein_coding,na
AT1G63680,ATMURE,1,1,protein_coding,na
AT1G63450,GT16,1,1,protein_coding,na
AT3G20710,AT3G20710,3,-1,protein_coding,na
AT5G37900,AT5G37900,5,-1,protein_coding,na
AT1G74740,CPK30,1,-1,protein_coding,na
AT5G03820,AT5G03820,5,-1,protein_coding,na
AT5G54850,AT5G54850,5,-1,protein_coding,na
AT5G62140,AT5G62140,5,-1,protein_coding,na
AT2G01530,MLP329,2,1,protein_coding,na
AT5G46000,JAL45,5,-1,protein_coding,na
AT1G13760,AT1G13760,1,-1,protein_coding,na
AT3G21720,ICL,3,-1,protein_coding,na
AT1G42560,MLO9,1,-1,protein_coding,na
AT3G58890,AT3G58890,3,1,protein_coding,na
AT4G13250,NYC1,4,-1,protein_coding,na
AT5G45160,AT5G45160,5,1,protein_coding,na
AT1G13143,AT1G13143,1,1,protein_coding,na
AT2G28800,ALB3,2,-1,protein_coding,na
AT4G37130,NUP58,4,1,transcription_factor,NAC
AT3G60750,TKL-1,3,1,protein_coding,na
AT2G15695,AT2G15695,2,-1,protein_coding,na
AT4G30810,SCPL29,4,1,protein_coding,na
AT5G64610,HAM1,5,-1,transcription_factor,C2H2
AT2G21330,FBA1,2,-1,protein_coding,na
AT5G08340,RIBF2,5,1,protein_coding,na
AT5G51940,NRPB6A,5,1,protein_coding,na
AT2G25510,AT2G25510,2,1,protein_coding,na
AT2G30240,CHX13,2,-1,protein_coding,na
AT5G66990,RKD3,5,-1,transcription_factor,AtRKD
AT3G03610,AT3G03610,3,1,protein_coding,na
AT4G29650,CDA4,4,1,protein_coding,na
AT3G09410,PAE5,3,-1,protein_coding,na
AT1G51355,SMR9,1,1,protein_coding,na
AT2G21880,RABG2,2,-1,protein_coding,na
AT1G29179,AT1G29179,1,1,protein_coding,na
AT3G18080,BGLU44,3,1,protein_coding,na
AT3G54250,MVD2,3,-1,protein_coding,na
AT3G10260,AT3G10260,3,-1,protein_coding,na
AT3G01340,SEC13A,3,-1,protein_coding,na
AT1G72910,AT1G72910,1,1,protein_coding,na
AT4G13300,TPS13,4,-1,protein_coding,na
AT5G43630,TZP,5,1,protein_coding,na
AT4G25770,AT4G25770,4,-1,protein_coding,na
AT2G30670,AT2G30670,2,-1,protein_coding,na
AT3G13226,AT3G13226,3,-1,protein_coding,na
AT5G49215,AT5G49215,5,1,protein_coding,na
AT1G61050,AT1G61050,1,1,protein_coding,na
AT4G10180,DET1,4,1,protein_coding,na
AT4G26520,AT4G26520,4,1,protein_coding,na
AT3G60770,RPS13A,3,-1,protein_coding,na
AT2G29020,AT2G29020,2,1,protein_coding,na
AT1G18400,BEE1,1,1,transcription_factor,bHLH
AT5G17890,DAR4,5,1,protein_coding,na
AT5G39550,ORTH1,5,-1,transcription_factor,C2H2
AT2G04280,AT2G04280,2,-1,protein_coding,na
AT2G35990,LOG2,2,1,protein_coding,na
AT2G42310,AT2G42310,2,1,protein_coding,na
AT1G16770,AT1G16770,1,1,protein_coding,na
AT4G30260,AT4G30260,4,-1,protein_coding,na
AT2G02480,STI,2,1,protein_coding,na
AT2G39880,MYB25,2,-1,transcription_factor,MYB
AT4G19070,AT4G19070,4,-1,protein_coding,na
AT3G02940,MYB107,3,1,transcription_factor,MYB
AT5G08380,AGAL1,5,-1,protein_coding,na
AT3G22940,AT3G22940,3,1,protein_coding,na
AT4G29658,PRA1.C,4,-1,protein_coding,na
AT2G44830,AT2G44830,2,1,protein_coding,na
AT1G64860,SIGA,1,1,protein_coding,na
AT1G20405,AT1G20405,1,1,protein_coding,na
AT1G11270,AT1G11270,1,-1,protein_coding,na
AT3G15470,AT3G15470,3,-1,protein_coding,na
AT5G28370,AT5G28370,5,-1,protein_coding,na
AT4G11910,SGR2,4,1,protein_coding,na
AT1G26330,AT1G26330,1,1,protein_coding,na
AT3G48240,AT3G48240,3,1,protein_coding,na
AT1G15900,AT1G15900,1,1,protein_coding,na
AT5G48050,AT5G48050,5,-1,protein_coding,na
AT3G05327,AT3G05327,3,-1,protein_coding,na
AT3G06810,IBR3,3,1,protein_coding,na
AT1G70480,AT1G70480,1,1,protein_coding,na
AT4G08760,AT4G08760,4,-1,protein_coding,na
AT1G65390,PP2A5,1,1,protein_coding,na
AT1G59610,DRP2B,1,1,protein_coding,na
AT1G54050,HSP17.4B,1,-1,protein_coding,na
AT1G35260,MLP165,1,-1,protein_coding,na
AT4G08406,AT4G08406,4,-1,protein_coding,na
AT4G18335,AT4G18335,4,1,protein_coding,na
AT5G54870,AT5G54870,5,1,protein_coding,na
AT3G50320,AT3G50320,3,-1,protein_coding,na
AT1G72540,AT1G72540,1,-1,protein_coding,na
AT4G18215,AT4G18215,4,-1,protein_coding,na
AT3G32420,AT3G32420,3,-1,protein_coding,na
AT5G50230,ATG16,5,-1,protein_coding,na
AT1G63180,UGE3,1,-1,protein_coding,na
AT1G52800,AT1G52800,1,1,protein_coding,na
AT1G17160,AT1G17160,1,1,protein_coding,na
AT5G55480,GDPDL4,5,1,protein_coding,na
AT3G15960,AT3G15960,3,-1,protein_coding,na
AT5G51970,SDH,5,1,protein_coding,na
AT5G16260,ELF9,5,1,protein_coding,na
AT5G67610,AT5G67610,5,-1,protein_coding,na
AT5G43100,AT5G43100,5,1,protein_coding,na
AT3G16270,AT3G16270,3,1,protein_coding,na
AT3G23165,LCR42,3,-1,protein_coding,na
AT4G13160,AT4G13160,4,1,protein_coding,na
AT1G68070,AT1G68070,1,-1,transcription_factor,C3H
AT1G24230,AT1G24230,1,-1,protein_coding,na
AT5G05310,AT5G05310,5,1,protein_coding,na
AT1G58055,AT1G58055,1,1,protein_coding,na
AT5G42965,AT5G42965,5,1,protein_coding,na
AT3G52200,LTA3,3,1,protein_coding,na
AT3G11350,AT3G11350,3,1,protein_coding,na
AT5G02560,HTA12,5,1,protein_coding,na
AT1G31810,FH14,1,-1,protein_coding,na
AT4G32810,CCD8,4,1,protein_coding,na
AT2G28670,AT2G28670,2,-1,protein_coding,na
AT1G67800,AT1G67800,1,-1,protein_coding,na
AT5G51750,SBT1.3,5,1,protein_coding,na
AT1G60600,ABC4,1,-1,protein_coding,na
AT1G10875,AT1G10875,1,-1,protein_coding,na
AT4G11540,AT4G11540,4,-1,protein_coding,na
AT1G48390,AT1G48390,1,-1,protein_coding,na
AT3G61130,GAUT1,3,1,protein_coding,na
AT5G45310,AT5G45310,5,-1,protein_coding,na
AT4G02489,AT4G02489,4,-1,protein_coding,na
AT5G53260,AT5G53260,5,-1,protein_coding,na
AT3G01040,GAUT13,3,1,protein_coding,na
AT2G15570,ATHM3,2,-1,protein_coding,na
AT5G16110,AT5G16110,5,-1,protein_coding,na
AT5G13780,NAA10,5,-1,protein_coding,na
AT2G25430,AT2G25430,2,1,protein_coding,na
AT5G44565,AT5G44565,5,1,protein_coding,na
AT3G06670,AT3G06670,3,-1,protein_coding,na
AT3G57020,SSL9,3,-1,protein_coding,na
AT3G61070,PEX11E,3,-1,protein_coding,na
AT3G25070,RIN4,3,1,protein_coding,na
AT2G34123,AT2G34123,2,1,protein_coding,na
AT1G09200,HTR1,1,-1,protein_coding,na
AT4G35930,AT4G35930,4,1,protein_coding,na
AT1G14190,AT1G14190,1,1,protein_coding,na
AT2G46500,PI4KG4,2,-1,protein_coding,na
AT5G05180,AT5G05180,5,1,protein_coding,na
AT1G15710,TYRAAT2,1,1,protein_coding,na
AT2G38823,AT2G38823,2,1,protein_coding,na
AT3G55090,ABCG16,3,-1,protein_coding,na
AT2G07810,AT2G07810,2,1,protein_coding,na
